plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
EQU_01_NC_C,EQU_01,EQU,VT,Core,43.13636,73.13577,608,North_Carolina,C,2,31,3,2,3,206
EQU_01_NC_D,EQU_01,EQU,VT,Core,43.13636,73.13577,608,North_Carolina,D,4,21,2,4,7,199
EQU_01_NC_E,EQU_01,EQU,VT,Core,43.13636,73.13577,608,North_Carolina,E,5,23,2,5,9,254
EQU_02_VT_B,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Vermont,B,3,20,2,3,6,256
EQU_02_VT_C,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Vermont,C,2,62,5,2,6,294
EQU_02_VT_D,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Vermont,D,3,23,2,3,9,284
EQU_02_VT_A,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Vermont,A,5,44,4,5,2,242
EQU_02_VT_E,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Vermont,E,5,6,1,5,6,274
EQU_02_NC_E,EQU_02,EQU,VT,Core,43.14051,73.14051,701,North_Carolina,E,2,62,5,2,6,248
EQU_02_NC_D,EQU_02,EQU,VT,Core,43.14051,73.14051,701,North_Carolina,D,3,48,4,3,6,252
EQU_02_NC_A,EQU_02,EQU,VT,Core,43.14051,73.14051,701,North_Carolina,A,3,51,4,3,9,273
EQU_02_MD_A,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Maryland,A,3,48,4,3,6,238
EQU_02_MD_E,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Maryland,E,2,62,5,2,6,242
EQU_02_MD_B,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Maryland,B,3,23,2,3,9,265
EQU_02_MD_C,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Maryland,C,3,65,5,3,9,274
EQU_02_MD_D,EQU_02,EQU,VT,Core,43.14051,73.14051,701,Maryland,D,5,30,3,5,2,217
EQU_02_NC_C,EQU_02,EQU,VT,Core,43.14051,73.14051,701,North_Carolina,C,5,44,4,5,2,210
EQU_02_NC_B,EQU_02,EQU,VT,Core,43.14051,73.14051,701,North_Carolina,B,3,65,5,3,9,290
EQU_03_MD_A,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Maryland,A,6,9,1,6,9,267
EQU_03_MD_B,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Maryland,B,3,44,4,3,2,265
EQU_03_MD_C,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Maryland,C,6,20,2,6,6,247
EQU_03_MD_E,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Maryland,E,2,53,4,2,11,255
EQU_03_MD_D,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Maryland,D,4,61,5,4,5,240
EQU_03_NC_B,EQU_03,EQU,VT,Core,43.14039,73.13477,744,North_Carolina,B,6,20,2,6,6,206
EQU_03_NC_E,EQU_03,EQU,VT,Core,43.14039,73.13477,744,North_Carolina,E,2,25,2,2,11,290
EQU_03_VT_B,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Vermont,B,2,62,5,2,6,267
EQU_03_VT_E,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Vermont,E,6,34,3,6,6,263
EQU_03_VT_C,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Vermont,C,2,39,3,2,11,277
EQU_03_VT_A,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Vermont,A,4,10,1,4,10,256
EQU_03_VT_D,EQU_03,EQU,VT,Core,43.14039,73.13477,744,Vermont,D,3,44,4,3,2,284
EQU_03_NC_C,EQU_03,EQU,VT,Core,43.14039,73.13477,744,North_Carolina,C,4,61,5,4,5,199
EQU_03_NC_D,EQU_03,EQU,VT,Core,43.14039,73.13477,744,North_Carolina,D,6,9,1,6,9,206
EQU_04_MD_A,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Maryland,A,4,61,5,4,5,242
EQU_04_MD_B,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Maryland,B,3,50,4,3,8,265
EQU_04_MD_D,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Maryland,D,2,41,3,2,13,274
EQU_04_MD_E,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Maryland,E,4,48,4,4,6,260
EQU_04_MD_C,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Maryland,C,2,19,2,2,5,274
EQU_04_NC_A,EQU_04,EQU,VT,Core,43.15425,73.12742,975,North_Carolina,A,3,22,2,3,8,210
EQU_04_NC_E,EQU_04,EQU,VT,Core,43.15425,73.12742,975,North_Carolina,E,4,20,2,4,6,266
EQU_04_NC_D,EQU_04,EQU,VT,Core,43.15425,73.12742,975,North_Carolina,D,4,61,5,4,5,262
EQU_04_VT_D,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Vermont,D,3,50,4,3,8,246
EQU_04_VT_A,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Vermont,A,2,55,4,2,13,242
EQU_04_VT_B,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Vermont,B,4,10,1,4,10,281
EQU_04_VT_C,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Vermont,C,4,34,3,4,6,196
EQU_04_VT_E,EQU_04,EQU,VT,Core,43.15425,73.12742,975,Vermont,E,2,33,3,2,5,288
EQU_04_NC_C,EQU_04,EQU,VT,Core,43.15425,73.12742,975,North_Carolina,C,2,55,4,2,13,217
EQU_04_NC_B,EQU_04,EQU,VT,Core,43.15425,73.12742,975,North_Carolina,B,2,19,2,2,5,199
EQU_05_VT_A,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Vermont,A,2,6,1,2,6,213
EQU_05_VT_B,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Vermont,B,5,9,1,5,9,249
EQU_05_VT_C,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Vermont,C,5,21,2,5,7,253
EQU_05_VT_D,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Vermont,D,6,22,2,6,8,196
EQU_05_VT_B,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Vermont,B,5,9,1,5,9,204
EQU_05_MD_B,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Maryland,B,6,22,2,6,8,265
EQU_05_NC_B,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,North_Carolina,B,4,61,5,4,5,206
EQU_05_NC_E,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,North_Carolina,E,5,49,4,5,7,266
EQU_05_VT_E,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Vermont,E,4,10,1,4,10,277
EQU_05_MD_B,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Maryland,B,6,22,2,6,8,218
EQU_05_MD_C,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Maryland,C,4,61,5,4,5,204
EQU_05_MD_D,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Maryland,D,6,65,5,6,9,256
EQU_05_MD_A,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Maryland,A,3,62,5,3,6,203
EQU_05_MD_E,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,Maryland,E,5,35,3,5,7,226
EQU_05_NC_C,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,North_Carolina,C,6,65,5,6,9,206
EQU_05_NC_A,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,North_Carolina,A,6,50,4,6,8,203
EQU_05_NC_D,EQU_05,EQU,VT,Core,43.15975,73.1255,1023,North_Carolina,D,3,62,5,3,6,210
EQU_06_MD_A,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Maryland,A,6,64,5,6,8,267
EQU_06_MD_C,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Maryland,C,4,63,5,4,7,268
EQU_06_MD_D,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Maryland,D,5,35,3,5,7,247
EQU_06_MD_E,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Maryland,E,2,59,5,2,3,267
EQU_06_NC_C,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,North_Carolina,C,5,49,4,5,7,224
EQU_06_NC_A,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,North_Carolina,A,6,23,2,6,9,276
EQU_06_NC_D,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,North_Carolina,D,6,64,5,6,8,199
EQU_06_VT_B,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Vermont,B,2,7,1,2,7,270
EQU_06_VT_C,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Vermont,C,2,59,5,2,3,256
EQU_06_VT_A,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Vermont,A,5,49,4,5,7,270
EQU_06_VT_D,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Vermont,D,6,51,4,6,9,242
EQU_06_MD_B,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Maryland,B,6,51,4,6,9,204
EQU_06_NC_E,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,North_Carolina,E,2,59,5,2,3,197
EQU_06_VT_E,EQU_06,EQU,VT,Core,43.1619,73.12386,1063,Vermont,E,4,8,1,4,8,196
ESC_01_VT_E,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Vermont,E,3,59,5,3,3,291
ESC_01_MD_B,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Maryland,B,5,10,1,5,10,242
ESC_01_MD_C,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Maryland,C,5,12,1,5,12,259
ESC_01_MD_D,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Maryland,D,5,61,5,5,5,247
ESC_01_MD_A,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Maryland,A,6,69,5,6,13,203
ESC_01_NC_E,ESC_01,ESC,NY,Core,42.19985,74.03118,678,North_Carolina,E,4,57,5,4,1,273
ESC_01_NC_A,ESC_01,ESC,NY,Core,42.19985,74.03118,678,North_Carolina,A,3,61,5,3,5,290
ESC_01_NC_B,ESC_01,ESC,NY,Core,42.19985,74.03118,678,North_Carolina,B,5,12,1,5,12,206
ESC_01_NC_D,ESC_01,ESC,NY,Core,42.19985,74.03118,678,North_Carolina,D,6,69,5,6,13,199
ESC_01_VT_C,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Vermont,C,4,57,5,4,1,298
ESC_01_VT_D,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Vermont,D,3,61,5,3,5,249
ESC_01_VT_B,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Vermont,B,2,2,1,2,2,246
ESC_01_VT_A,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Vermont,A,3,10,1,3,10,234
ESC_01_MD_E,ESC_01,ESC,NY,Core,42.19985,74.03118,678,Maryland,E,4,57,5,4,1,260
ESC_01_NC_C,ESC_01,ESC,NY,Core,42.19985,74.03118,678,North_Carolina,C,5,61,5,5,5,266
ESC_02_VT_B,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Vermont,B,3,40,3,3,12,281
ESC_02_VT_E,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Vermont,E,5,60,5,5,4,288
ESC_02_VT_D,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Vermont,D,5,25,2,5,11,284
ESC_02_VT_A,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Vermont,A,5,41,3,5,13,253
ESC_02_MD_D,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Maryland,D,5,27,2,5,13,247
ESC_02_MD_A,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Maryland,A,3,26,2,3,12,231
ESC_02_MD_E,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Maryland,E,5,29,3,5,1,267
ESC_02_NC_C,ESC_02,ESC,NY,Core,42.20077,74.03092,685,North_Carolina,C,5,27,2,5,13,288
ESC_02_NC_B,ESC_02,ESC,NY,Core,42.20077,74.03092,685,North_Carolina,B,3,11,1,3,11,269
ESC_02_VT_C,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Vermont,C,5,15,2,5,1,294
ESC_02_MD_C,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Maryland,C,3,11,1,3,11,268
ESC_02_MD_B,ESC_02,ESC,NY,Core,42.20077,74.03092,685,Maryland,B,5,25,2,5,11,265
ESC_02_NC_A,ESC_02,ESC,NY,Core,42.20077,74.03092,685,North_Carolina,A,5,53,4,5,11,259
ESC_02_NC_D,ESC_02,ESC,NY,Core,42.20077,74.03092,685,North_Carolina,D,3,40,3,3,12,273
ESC_02_NC_E,ESC_02,ESC,NY,Core,42.20077,74.03092,685,North_Carolina,E,5,43,4,5,1,206
ESC_03_MD_A,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Maryland,A,3,15,2,3,1,211
ESC_03_MD_B,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Maryland,B,4,22,2,4,8,261
ESC_03_NC_A,ESC_03,ESC,NY,Core,42.20205,74.02971,694,North_Carolina,A,4,50,4,4,8,252
ESC_03_NC_D,ESC_03,ESC,NY,Core,42.20205,74.02971,694,North_Carolina,D,3,29,3,3,1,276
ESC_03_NC_E,ESC_03,ESC,NY,Core,42.20205,74.02971,694,North_Carolina,E,4,23,2,4,9,206
ESC_03_VT_B,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Vermont,B,3,29,3,3,1,256
ESC_03_VT_A,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Vermont,A,5,11,1,5,11,281
ESC_03_VT_D,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Vermont,D,4,22,2,4,8,204
ESC_03_VT_C,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Vermont,C,4,37,3,4,9,305
ESC_03_NC_C,ESC_03,ESC,NY,Core,42.20205,74.02971,694,North_Carolina,C,3,60,5,3,4,266
ESC_03_MD_C,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Maryland,C,5,61,5,5,5,274
ESC_03_MD_E,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Maryland,E,4,51,4,4,9,267
ESC_03_MD_D,ESC_03,ESC,NY,Core,42.20205,74.02971,694,Maryland,D,3,60,5,3,4,224
ESC_04_VT_C,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Vermont,C,3,39,3,3,11,263
ESC_04_MD_B,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Maryland,B,4,32,3,4,4,261
ESC_04_MD_D,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Maryland,D,2,20,2,2,6,274
ESC_04_MD_E,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Maryland,E,3,53,4,3,11,255
ESC_04_MD_C,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Maryland,C,6,2,1,6,2,268
ESC_04_NC_C,ESC_04,ESC,NY,Core,42.20549,74.03112,730,North_Carolina,C,2,20,2,2,6,273
ESC_04_NC_D,ESC_04,ESC,NY,Core,42.20549,74.03112,730,North_Carolina,D,2,54,4,2,12,260
ESC_04_NC_B,ESC_04,ESC,NY,Core,42.20549,74.03112,730,North_Carolina,B,6,2,1,6,2,269
ESC_04_NC_E,ESC_04,ESC,NY,Core,42.20549,74.03112,730,North_Carolina,E,3,25,2,3,11,283
ESC_04_VT_A,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Vermont,A,2,34,3,2,6,288
ESC_04_VT_E,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Vermont,E,2,69,5,2,13,281
ESC_04_VT_B,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Vermont,B,2,26,2,2,12,284
ESC_04_VT_D,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Vermont,D,4,32,3,4,4,281
ESC_04_MD_A,ESC_04,ESC,NY,Core,42.20549,74.03112,730,Maryland,A,2,54,4,2,12,267
ESC_05_VT_D,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Vermont,D,5,9,1,5,9,274
ESC_05_VT_A,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Vermont,A,5,62,5,5,6,242
ESC_05_VT_B,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Vermont,B,5,7,1,5,7,281
ESC_05_VT_C,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Vermont,C,5,3,1,5,3,298
ESC_05_MD_A,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Maryland,A,3,64,5,3,8,227
ESC_05_MD_E,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Maryland,E,5,3,1,5,3,242
ESC_05_MD_B,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Maryland,B,3,62,5,3,6,213
ESC_05_MD_D,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Maryland,D,3,9,1,3,9,205
ESC_05_MD_C,ESC_05,ESC,NY,Core,42.21354,74.03379,792,Maryland,C,3,26,2,3,12,224
ESC_05_NC_D,ESC_05,ESC,NY,Core,42.21354,74.03379,792,North_Carolina,D,3,64,5,3,8,199
ESC_05_NC_A,ESC_05,ESC,NY,Core,42.21354,74.03379,792,North_Carolina,A,5,9,1,5,9,210
ESC_05_NC_B,ESC_05,ESC,NY,Core,42.21354,74.03379,792,North_Carolina,B,3,26,2,3,12,248
ESC_05_NC_C,ESC_05,ESC,NY,Core,42.21354,74.03379,792,North_Carolina,C,3,9,1,3,9,259
ESC_05_NC_E,ESC_05,ESC,NY,Core,42.21354,74.03379,792,North_Carolina,E,5,3,1,5,3,206
ESC_06_MD_C,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Maryland,C,5,63,5,5,7,278
ESC_06_MD_D,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Maryland,D,2,25,2,2,11,274
ESC_06_MD_E,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Maryland,E,2,42,3,2,14,242
ESC_06_MD_B,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Maryland,B,2,30,3,2,2,261
ESC_06_NC_B,ESC_06,ESC,NY,Core,42.21471,74.03587,829,North_Carolina,B,5,63,5,5,7,266
ESC_06_NC_A,ESC_06,ESC,NY,Core,42.21471,74.03587,829,North_Carolina,A,2,30,3,2,2,266
ESC_06_NC_E,ESC_06,ESC,NY,Core,42.21471,74.03587,829,North_Carolina,E,2,56,4,2,14,266
ESC_06_NC_C,ESC_06,ESC,NY,Core,42.21471,74.03587,829,North_Carolina,C,2,25,2,2,11,269
ESC_06_NC_D,ESC_06,ESC,NY,Core,42.21471,74.03587,829,North_Carolina,D,5,54,4,5,12,252
ESC_06_VT_A,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Vermont,A,2,39,3,2,11,218
ESC_06_VT_D,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Vermont,D,2,30,3,2,2,281
ESC_06_VT_E,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Vermont,E,3,8,1,3,8,253
ESC_06_VT_B,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Vermont,B,5,26,2,5,12,294
ESC_06_VT_C,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Vermont,C,2,28,2,2,14,302
ESC_06_MD_A,ESC_06,ESC,NY,Core,42.21471,74.03587,829,Maryland,A,5,54,4,5,12,242
G13_01_VT_E,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,E,3,65,5,3,9,260
G13_01_MD_A,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,A,3,37,3,3,9,231
G13_01_NC_D,G13_01,G13,PA,Margin,41.41342,76.29673,641,North_Carolina,D,3,23,2,3,9,252
G13_01_NC_A,G13_01,G13,PA,Margin,41.41342,76.29673,641,North_Carolina,A,3,60,5,3,4,252
G13_01_NC_C,G13_01,G13,PA,Margin,41.41342,76.29673,641,North_Carolina,C,6,38,3,6,10,259
G13_01_MD_B,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,B,5,11,1,5,11,274
G13_01_MD_C,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,C,5,6,1,5,6,263
G13_01_MD_D,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,D,6,52,4,6,10,256
G13_01_MD_E,G13_01,G13,PA,Margin,41.41342,76.29673,641,Maryland,E,4,36,3,4,8,267
G13_01_NC_E,G13_01,G13,PA,Margin,41.41342,76.29673,641,North_Carolina,E,4,50,4,4,8,266
G13_01_VT_C,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,C,4,22,2,4,8,298
G13_01_VT_B,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,B,3,51,4,3,9,294
G13_01_VT_D,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,D,3,60,5,3,4,298
G13_01_VT_A,G13_01,G13,PA,Margin,41.41342,76.29673,641,Vermont,A,6,24,2,6,10,294
G13_02_VT_B,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,B,3,7,1,3,7,294
G13_02_VT_C,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,C,3,50,4,3,8,288
G13_02_VT_A,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,A,2,37,3,2,9,253
G13_02_VT_D,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,D,2,2,1,2,2,288
G13_02_VT_E,G13_02,G13,PA,Margin,41.41315,76.29758,639,Vermont,E,2,37,3,2,9,291
G13_02_MD_A,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,A,5,64,5,5,8,260
G13_02_NC_C,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,C,2,23,2,2,9,213
G13_02_NC_D,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,D,5,64,5,5,8,248
G13_02_NC_E,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,E,3,36,3,3,8,217
G13_02_NC_B,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,B,2,23,2,2,9,248
G13_02_MD_B,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,B,6,69,5,6,13,261
G13_02_MD_D,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,D,2,23,2,2,9,247
G13_02_MD_E,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,E,3,22,2,3,8,267
G13_02_MD_C,G13_02,G13,PA,Margin,41.41315,76.29758,639,Maryland,C,2,23,2,2,9,218
G13_02_NC_A,G13_02,G13,PA,Margin,41.41315,76.29758,639,North_Carolina,A,2,2,1,2,2,252
G13_03_MD_B,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,B,4,28,2,4,14,242
G13_03_MD_C,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,C,3,48,4,3,6,278
G13_03_MD_D,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,D,6,15,2,6,1,256
G13_03_MD_E,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,E,4,47,4,4,5,267
G13_03_NC_D,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,D,6,38,3,6,10,269
G13_03_VT_A,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,A,6,29,3,6,1,298
G13_03_VT_B,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,B,6,38,3,6,10,288
G13_03_VT_C,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,C,4,33,3,4,5,298
G13_03_VT_D,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,D,4,28,2,4,14,291
G13_03_VT_E,G13_03,G13,PA,Margin,41.41275,76.29931,634,Vermont,E,3,48,4,3,6,288
G13_03_MD_A,G13_03,G13,PA,Margin,41.41275,76.29931,634,Maryland,A,6,24,2,6,10,255
G13_03_NC_A,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,A,4,56,4,4,14,290
G13_03_NC_B,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,B,3,34,3,3,6,269
G13_03_NC_C,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,C,6,15,2,6,1,290
G13_03_NC_E,G13_03,G13,PA,Margin,41.41275,76.29931,634,North_Carolina,E,4,19,2,4,5,234
G13_04_VT_D,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,D,5,26,2,5,12,256
G13_04_VT_E,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,E,2,41,3,2,13,302
G13_04_NC_B,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,B,2,27,2,2,13,203
G13_04_NC_C,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,C,4,66,5,4,10,217
G13_04_NC_E,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,E,2,18,2,2,4,220
G13_04_MD_A,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,A,5,22,2,5,8,267
G13_04_MD_B,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,B,5,26,2,5,12,242
G13_04_MD_C,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,C,2,27,2,2,13,278
G13_04_MD_D,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,D,4,66,5,4,10,256
G13_04_MD_E,G13_04,G13,PA,Margin,41.41232,76.29998,637,Maryland,E,2,46,4,2,4,270
G13_04_NC_D,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,D,5,36,3,5,8,260
G13_04_NC_A,G13_04,G13,PA,Margin,41.41232,76.29998,637,North_Carolina,A,5,54,4,5,12,288
G13_04_VT_C,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,C,2,32,3,2,4,294
G13_04_VT_A,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,A,4,5,1,4,5,298
G13_04_VT_B,G13_04,G13,PA,Margin,41.41232,76.29998,637,Vermont,B,5,36,3,5,8,294
G13_05_VT_A,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,A,4,55,4,4,13,294
G13_05_VT_B,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,B,2,40,3,2,12,284
G13_05_VT_C,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,C,5,8,1,5,8,256
G13_05_VT_D,G13_05,G13,PA,Margin,41.41286,76.2958,640,Vermont,D,3,68,5,3,12,302
G13_05_NC_B,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,B,5,24,2,5,10,269
G13_05_NC_C,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,C,4,55,4,4,13,248
G13_05_NC_D,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,D,2,40,3,2,12,210
G13_05_MD_A,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,A,2,26,2,2,12,267
G13_05_MD_C,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,C,5,24,2,5,10,263
G13_05_MD_B,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,B,5,3,1,5,3,282
G13_05_MD_E,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,E,5,8,1,5,8,260
G13_05_MD_D,G13_05,G13,PA,Margin,41.41286,76.2958,640,Maryland,D,4,41,3,4,13,274
G13_05_NC_A,G13_05,G13,PA,Margin,41.41286,76.2958,640,North_Carolina,A,3,68,5,3,12,259
G18_01_MD_A,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,A,3,53,4,3,11,204
G18_01_MD_B,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,B,6,55,4,6,13,265
G18_01_MD_C,G18_01,G18,PA,Margin,41.09564,75.4884,538,Maryland,C,2,59,5,2,3,259
