"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","Value","Trait"
"BRB_03_MD_B","BRB_03","BRB","Edge",39.11863,79.58606,983,"B","Maryland_B","Maryland",-1.189419,0.2394872,-4.791044,-3.537747,34.4,456,36.4,282.5,16,"Growth"
"BRB_03_MD_C","BRB_03","BRB","Edge",39.11863,79.58606,983,"C","Maryland_C","Maryland",-1.189419,0.2394872,-4.791044,-3.537747,34.4,456,36.4,282.5,24,"Growth"
"BRB_03_MD_D","BRB_03","BRB","Edge",39.11863,79.58606,983,"D","Maryland_D","Maryland",-1.189419,0.2394872,-4.791044,-3.537747,34.4,456,36.4,282.5,16,"Growth"
"BRB_03_MD_E","BRB_03","BRB","Edge",39.11863,79.58606,983,"E","Maryland_E","Maryland",-1.189419,0.2394872,-4.791044,-3.537747,34.4,456,36.4,282.5,22.5,"Growth"
"BRB_03_NC_B","BRB_03","BRB","Edge",39.11863,79.58606,983,"B","North_Carolina_B","North_Carolina",-1.189419,0.2394872,-9.853611,-5.010164,34.4,456,37.75,53.5,20,"Growth"
"BRB_03_NC_C","BRB_03","BRB","Edge",39.11863,79.58606,983,"C","North_Carolina_C","North_Carolina",-1.189419,0.2394872,-9.853611,-5.010164,34.4,456,37.75,53.5,17,"Growth"
"BRB_03_NC_D","BRB_03","BRB","Edge",39.11863,79.58606,983,"D","North_Carolina_D","North_Carolina",-1.189419,0.2394872,-9.853611,-5.010164,34.4,456,37.75,53.5,21.5,"Growth"
"BRB_03_NC_E","BRB_03","BRB","Edge",39.11863,79.58606,983,"E","North_Carolina_E","North_Carolina",-1.189419,0.2394872,-9.853611,-5.010164,34.4,456,37.75,53.5,13,"Growth"
"BRB_03_VT_A","BRB_03","BRB","Edge",39.11863,79.58606,983,"A","Vermont_A","Vermont",-1.189419,0.2394872,-3.445419,-5.808376,34.4,456,39.25,531.5,16.5,"Growth"
"BRB_03_VT_B","BRB_03","BRB","Edge",39.11863,79.58606,983,"B","Vermont_B","Vermont",-1.189419,0.2394872,-3.445419,-5.808376,34.4,456,39.25,531.5,9,"Growth"
"BRB_03_VT_C","BRB_03","BRB","Edge",39.11863,79.58606,983,"C","Vermont_C","Vermont",-1.189419,0.2394872,-3.445419,-5.808376,34.4,456,39.25,531.5,14.5,"Growth"
"BRB_03_VT_D","BRB_03","BRB","Edge",39.11863,79.58606,983,"D","Vermont_D","Vermont",-1.189419,0.2394872,-3.445419,-5.808376,34.4,456,39.25,531.5,19,"Growth"
"BRB_03_VT_E","BRB_03","BRB","Edge",39.11863,79.58606,983,"E","Vermont_E","Vermont",-1.189419,0.2394872,-3.445419,-5.808376,34.4,456,39.25,531.5,15,"Growth"
"BRB_04_MD_A","BRB_04","BRB","Edge",39.11602,79.58139,986,"A","Maryland_A","Maryland",-1.163263,0.2408813,-4.791044,-3.537747,34.3,458,36.4,282.5,14,"Growth"
"BRB_04_MD_B","BRB_04","BRB","Edge",39.11602,79.58139,986,"B","Maryland_B","Maryland",-1.163263,0.2408813,-4.791044,-3.537747,34.3,458,36.4,282.5,11.5,"Growth"
"BRB_04_MD_C","BRB_04","BRB","Edge",39.11602,79.58139,986,"C","Maryland_C","Maryland",-1.163263,0.2408813,-4.791044,-3.537747,34.3,458,36.4,282.5,14.5,"Growth"
"BRB_04_MD_D","BRB_04","BRB","Edge",39.11602,79.58139,986,"D","Maryland_D","Maryland",-1.163263,0.2408813,-4.791044,-3.537747,34.3,458,36.4,282.5,20,"Growth"
"BRB_04_MD_E","BRB_04","BRB","Edge",39.11602,79.58139,986,"E","Maryland_E","Maryland",-1.163263,0.2408813,-4.791044,-3.537747,34.3,458,36.4,282.5,26,"Growth"
"BRB_04_NC_A","BRB_04","BRB","Edge",39.11602,79.58139,986,"A","North_Carolina_A","North_Carolina",-1.163263,0.2408813,-9.853611,-5.010164,34.3,458,37.75,53.5,6.5,"Growth"
"BRB_04_NC_B","BRB_04","BRB","Edge",39.11602,79.58139,986,"B","North_Carolina_B","North_Carolina",-1.163263,0.2408813,-9.853611,-5.010164,34.3,458,37.75,53.5,17,"Growth"
"BRB_04_NC_C","BRB_04","BRB","Edge",39.11602,79.58139,986,"C","North_Carolina_C","North_Carolina",-1.163263,0.2408813,-9.853611,-5.010164,34.3,458,37.75,53.5,18,"Growth"
"BRB_04_NC_D","BRB_04","BRB","Edge",39.11602,79.58139,986,"D","North_Carolina_D","North_Carolina",-1.163263,0.2408813,-9.853611,-5.010164,34.3,458,37.75,53.5,15,"Growth"
"BRB_04_NC_E","BRB_04","BRB","Edge",39.11602,79.58139,986,"E","North_Carolina_E","North_Carolina",-1.163263,0.2408813,-9.853611,-5.010164,34.3,458,37.75,53.5,14,"Growth"
"BRB_04_VT_A","BRB_04","BRB","Edge",39.11602,79.58139,986,"A","Vermont_A","Vermont",-1.163263,0.2408813,-3.445419,-5.808376,34.3,458,39.25,531.5,13,"Growth"
"BRB_04_VT_B","BRB_04","BRB","Edge",39.11602,79.58139,986,"B","Vermont_B","Vermont",-1.163263,0.2408813,-3.445419,-5.808376,34.3,458,39.25,531.5,21,"Growth"
"BRB_04_VT_C","BRB_04","BRB","Edge",39.11602,79.58139,986,"C","Vermont_C","Vermont",-1.163263,0.2408813,-3.445419,-5.808376,34.3,458,39.25,531.5,21.5,"Growth"
"BRB_04_VT_D","BRB_04","BRB","Edge",39.11602,79.58139,986,"D","Vermont_D","Vermont",-1.163263,0.2408813,-3.445419,-5.808376,34.3,458,39.25,531.5,19.5,"Growth"
"BRB_04_VT_E","BRB_04","BRB","Edge",39.11602,79.58139,986,"E","Vermont_E","Vermont",-1.163263,0.2408813,-3.445419,-5.808376,34.3,458,39.25,531.5,20,"Growth"
"BRU_02_MD_A","BRU_02","BRU","Margin",41.35133,75.17426,539,"A","Maryland_A","Maryland",-0.8354469,-2.287657,-4.791044,-3.537747,35.4,696,36.4,282.5,27.2,"Growth"
"BRU_02_MD_B","BRU_02","BRU","Margin",41.35133,75.17426,539,"B","Maryland_B","Maryland",-0.8354469,-2.287657,-4.791044,-3.537747,35.4,696,36.4,282.5,27,"Growth"
"BRU_02_MD_C","BRU_02","BRU","Margin",41.35133,75.17426,539,"C","Maryland_C","Maryland",-0.8354469,-2.287657,-4.791044,-3.537747,35.4,696,36.4,282.5,22,"Growth"
"BRU_02_MD_E","BRU_02","BRU","Margin",41.35133,75.17426,539,"E","Maryland_E","Maryland",-0.8354469,-2.287657,-4.791044,-3.537747,35.4,696,36.4,282.5,15,"Growth"
"BRU_02_NC_A","BRU_02","BRU","Margin",41.35133,75.17426,539,"A","North_Carolina_A","North_Carolina",-0.8354469,-2.287657,-9.853611,-5.010164,35.4,696,37.75,53.5,23.5,"Growth"
"BRU_02_NC_B","BRU_02","BRU","Margin",41.35133,75.17426,539,"B","North_Carolina_B","North_Carolina",-0.8354469,-2.287657,-9.853611,-5.010164,35.4,696,37.75,53.5,18.5,"Growth"
"BRU_02_NC_C","BRU_02","BRU","Margin",41.35133,75.17426,539,"C","North_Carolina_C","North_Carolina",-0.8354469,-2.287657,-9.853611,-5.010164,35.4,696,37.75,53.5,17.5,"Growth"
"BRU_02_NC_D","BRU_02","BRU","Margin",41.35133,75.17426,539,"D","North_Carolina_D","North_Carolina",-0.8354469,-2.287657,-9.853611,-5.010164,35.4,696,37.75,53.5,7,"Growth"
"BRU_02_VT_A","BRU_02","BRU","Margin",41.35133,75.17426,539,"A","Vermont_A","Vermont",-0.8354469,-2.287657,-3.445419,-5.808376,35.4,696,39.25,531.5,16,"Growth"
"BRU_02_VT_B","BRU_02","BRU","Margin",41.35133,75.17426,539,"B","Vermont_B","Vermont",-0.8354469,-2.287657,-3.445419,-5.808376,35.4,696,39.25,531.5,20.5,"Growth"
"BRU_02_VT_C","BRU_02","BRU","Margin",41.35133,75.17426,539,"C","Vermont_C","Vermont",-0.8354469,-2.287657,-3.445419,-5.808376,35.4,696,39.25,531.5,18,"Growth"
"BRU_02_VT_D","BRU_02","BRU","Margin",41.35133,75.17426,539,"D","Vermont_D","Vermont",-0.8354469,-2.287657,-3.445419,-5.808376,35.4,696,39.25,531.5,22.5,"Growth"
"BRU_02_VT_E","BRU_02","BRU","Margin",41.35133,75.17426,539,"E","Vermont_E","Vermont",-0.8354469,-2.287657,-3.445419,-5.808376,35.4,696,39.25,531.5,12,"Growth"
"BRU_03_MD_A","BRU_03","BRU","Margin",41.34784,75.20009,551,"A","Maryland_A","Maryland",-0.8429942,-2.226937,-4.791044,-3.537747,35.4,704,36.4,282.5,16.5,"Growth"
"BRU_03_MD_B","BRU_03","BRU","Margin",41.34784,75.20009,551,"B","Maryland_B","Maryland",-0.8429942,-2.226937,-4.791044,-3.537747,35.4,704,36.4,282.5,44.5,"Growth"
"BRU_03_MD_D","BRU_03","BRU","Margin",41.34784,75.20009,551,"D","Maryland_D","Maryland",-0.8429942,-2.226937,-4.791044,-3.537747,35.4,704,36.4,282.5,11.5,"Growth"
"BRU_03_MD_E","BRU_03","BRU","Margin",41.34784,75.20009,551,"E","Maryland_E","Maryland",-0.8429942,-2.226937,-4.791044,-3.537747,35.4,704,36.4,282.5,20,"Growth"
"BRU_03_NC_A","BRU_03","BRU","Margin",41.34784,75.20009,551,"A","North_Carolina_A","North_Carolina",-0.8429942,-2.226937,-9.853611,-5.010164,35.4,704,37.75,53.5,14,"Growth"
"BRU_03_NC_B","BRU_03","BRU","Margin",41.34784,75.20009,551,"B","North_Carolina_B","North_Carolina",-0.8429942,-2.226937,-9.853611,-5.010164,35.4,704,37.75,53.5,15,"Growth"
"BRU_03_NC_C","BRU_03","BRU","Margin",41.34784,75.20009,551,"C","North_Carolina_C","North_Carolina",-0.8429942,-2.226937,-9.853611,-5.010164,35.4,704,37.75,53.5,0,"Growth"
"BRU_03_NC_D","BRU_03","BRU","Margin",41.34784,75.20009,551,"D","North_Carolina_D","North_Carolina",-0.8429942,-2.226937,-9.853611,-5.010164,35.4,704,37.75,53.5,6,"Growth"
"BRU_03_NC_E","BRU_03","BRU","Margin",41.34784,75.20009,551,"E","North_Carolina_E","North_Carolina",-0.8429942,-2.226937,-9.853611,-5.010164,35.4,704,37.75,53.5,11,"Growth"
"BRU_03_VT_B","BRU_03","BRU","Margin",41.34784,75.20009,551,"B","Vermont_B","Vermont",-0.8429942,-2.226937,-3.445419,-5.808376,35.4,704,39.25,531.5,17.5,"Growth"
"BRU_03_VT_C","BRU_03","BRU","Margin",41.34784,75.20009,551,"C","Vermont_C","Vermont",-0.8429942,-2.226937,-3.445419,-5.808376,35.4,704,39.25,531.5,17,"Growth"
"BRU_03_VT_D","BRU_03","BRU","Margin",41.34784,75.20009,551,"D","Vermont_D","Vermont",-0.8429942,-2.226937,-3.445419,-5.808376,35.4,704,39.25,531.5,21,"Growth"
"BRU_03_VT_E","BRU_03","BRU","Margin",41.34784,75.20009,551,"E","Vermont_E","Vermont",-0.8429942,-2.226937,-3.445419,-5.808376,35.4,704,39.25,531.5,28.5,"Growth"
"BRU_04_MD_A","BRU_04","BRU","Margin",41.3456,75.20216,559,"A","Maryland_A","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,24,"Growth"
"BRU_04_MD_B","BRU_04","BRU","Margin",41.3456,75.20216,559,"B","Maryland_B","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,31.5,"Growth"
"BRU_04_MD_C","BRU_04","BRU","Margin",41.3456,75.20216,559,"C","Maryland_C","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,22.5,"Growth"
"BRU_04_MD_D","BRU_04","BRU","Margin",41.3456,75.20216,559,"D","Maryland_D","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,20.5,"Growth"
"BRU_04_MD_E","BRU_04","BRU","Margin",41.3456,75.20216,559,"E","Maryland_E","Maryland",-0.809947,-2.157144,-4.791044,-3.537747,35.3,708,36.4,282.5,40.5,"Growth"
"BRU_04_NC_A","BRU_04","BRU","Margin",41.3456,75.20216,559,"A","North_Carolina_A","North_Carolina",-0.809947,-2.157144,-9.853611,-5.010164,35.3,708,37.75,53.5,30.5,"Growth"
"BRU_04_NC_B","BRU_04","BRU","Margin",41.3456,75.20216,559,"B","North_Carolina_B","North_Carolina",-0.809947,-2.157144,-9.853611,-5.010164,35.3,708,37.75,53.5,26,"Growth"
"BRU_04_NC_C","BRU_04","BRU","Margin",41.3456,75.20216,559,"C","North_Carolina_C","North_Carolina",-0.809947,-2.157144,-9.853611,-5.010164,35.3,708,37.75,53.5,24,"Growth"
"BRU_04_NC_D","BRU_04","BRU","Margin",41.3456,75.20216,559,"D","North_Carolina_D","North_Carolina",-0.809947,-2.157144,-9.853611,-5.010164,35.3,708,37.75,53.5,26,"Growth"
"BRU_04_NC_E","BRU_04","BRU","Margin",41.3456,75.20216,559,"E","North_Carolina_E","North_Carolina",-0.809947,-2.157144,-9.853611,-5.010164,35.3,708,37.75,53.5,12,"Growth"
"BRU_04_VT_A","BRU_04","BRU","Margin",41.3456,75.20216,559,"A","Vermont_A","Vermont",-0.809947,-2.157144,-3.445419,-5.808376,35.3,708,39.25,531.5,30,"Growth"
"BRU_04_VT_B","BRU_04","BRU","Margin",41.3456,75.20216,559,"B","Vermont_B","Vermont",-0.809947,-2.157144,-3.445419,-5.808376,35.3,708,39.25,531.5,30,"Growth"
"BRU_04_VT_C","BRU_04","BRU","Margin",41.3456,75.20216,559,"C","Vermont_C","Vermont",-0.809947,-2.157144,-3.445419,-5.808376,35.3,708,39.25,531.5,30.5,"Growth"
"BRU_04_VT_D","BRU_04","BRU","Margin",41.3456,75.20216,559,"D","Vermont_D","Vermont",-0.809947,-2.157144,-3.445419,-5.808376,35.3,708,39.25,531.5,35,"Growth"
"BRU_04_VT_E","BRU_04","BRU","Margin",41.3456,75.20216,559,"E","Vermont_E","Vermont",-0.809947,-2.157144,-3.445419,-5.808376,35.3,708,39.25,531.5,8.5,"Growth"
"BRU_05_MD_A","BRU_05","BRU","Margin",41.34357,75.20504,570,"A","Maryland_A","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,12.7,"Growth"
"BRU_05_MD_B","BRU_05","BRU","Margin",41.34357,75.20504,570,"B","Maryland_B","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,19.5,"Growth"
"BRU_05_MD_C","BRU_05","BRU","Margin",41.34357,75.20504,570,"C","Maryland_C","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,20.5,"Growth"
"BRU_05_MD_E","BRU_05","BRU","Margin",41.34357,75.20504,570,"E","Maryland_E","Maryland",-0.7333798,-2.090402,-4.791044,-3.537747,35.3,713,36.4,282.5,35,"Growth"
"BRU_05_NC_A","BRU_05","BRU","Margin",41.34357,75.20504,570,"A","North_Carolina_A","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,7.5,"Growth"
"BRU_05_NC_B","BRU_05","BRU","Margin",41.34357,75.20504,570,"B","North_Carolina_B","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,28,"Growth"
"BRU_05_NC_C","BRU_05","BRU","Margin",41.34357,75.20504,570,"C","North_Carolina_C","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,14.5,"Growth"
"BRU_05_NC_D","BRU_05","BRU","Margin",41.34357,75.20504,570,"D","North_Carolina_D","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,14.5,"Growth"
"BRU_05_NC_E","BRU_05","BRU","Margin",41.34357,75.20504,570,"E","North_Carolina_E","North_Carolina",-0.7333798,-2.090402,-9.853611,-5.010164,35.3,713,37.75,53.5,16,"Growth"
"BRU_05_VT_A","BRU_05","BRU","Margin",41.34357,75.20504,570,"A","Vermont_A","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,19,"Growth"
"BRU_05_VT_B","BRU_05","BRU","Margin",41.34357,75.20504,570,"B","Vermont_B","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,22,"Growth"
"BRU_05_VT_C","BRU_05","BRU","Margin",41.34357,75.20504,570,"C","Vermont_C","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,17,"Growth"
"BRU_05_VT_D","BRU_05","BRU","Margin",41.34357,75.20504,570,"D","Vermont_D","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,23.5,"Growth"
"BRU_05_VT_E","BRU_05","BRU","Margin",41.34357,75.20504,570,"E","Vermont_E","Vermont",-0.7333798,-2.090402,-3.445419,-5.808376,35.3,713,39.25,531.5,18,"Growth"
"BRU_06_MD_A","BRU_06","BRU","Margin",41.34406,75.20509,570,"A","Maryland_A","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,10.9,"Growth"
"BRU_06_MD_B","BRU_06","BRU","Margin",41.34406,75.20509,570,"B","Maryland_B","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,39,"Growth"
"BRU_06_MD_C","BRU_06","BRU","Margin",41.34406,75.20509,570,"C","Maryland_C","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,14,"Growth"
"BRU_06_MD_D","BRU_06","BRU","Margin",41.34406,75.20509,570,"D","Maryland_D","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,20.5,"Growth"
"BRU_06_MD_E","BRU_06","BRU","Margin",41.34406,75.20509,570,"E","Maryland_E","Maryland",-0.7352246,-2.090755,-4.791044,-3.537747,35.3,713,36.4,282.5,33,"Growth"
"BRU_06_NC_A","BRU_06","BRU","Margin",41.34406,75.20509,570,"A","North_Carolina_A","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,20.5,"Growth"
"BRU_06_NC_B","BRU_06","BRU","Margin",41.34406,75.20509,570,"B","North_Carolina_B","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,19,"Growth"
"BRU_06_NC_C","BRU_06","BRU","Margin",41.34406,75.20509,570,"C","North_Carolina_C","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,20,"Growth"
"BRU_06_NC_D","BRU_06","BRU","Margin",41.34406,75.20509,570,"D","North_Carolina_D","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,17,"Growth"
"BRU_06_NC_E","BRU_06","BRU","Margin",41.34406,75.20509,570,"E","North_Carolina_E","North_Carolina",-0.7352246,-2.090755,-9.853611,-5.010164,35.3,713,37.75,53.5,12,"Growth"
"BRU_06_VT_A","BRU_06","BRU","Margin",41.34406,75.20509,570,"A","Vermont_A","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,20,"Growth"
"BRU_06_VT_B","BRU_06","BRU","Margin",41.34406,75.20509,570,"B","Vermont_B","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,35,"Growth"
"BRU_06_VT_C","BRU_06","BRU","Margin",41.34406,75.20509,570,"C","Vermont_C","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,15.5,"Growth"
"BRU_06_VT_D","BRU_06","BRU","Margin",41.34406,75.20509,570,"D","Vermont_D","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,26.5,"Growth"
"BRU_06_VT_E","BRU_06","BRU","Margin",41.34406,75.20509,570,"E","Vermont_E","Vermont",-0.7352246,-2.090755,-3.445419,-5.808376,35.3,713,39.25,531.5,22.5,"Growth"
"CAM_01_MD_A","CAM_01","CAM","Core",44.30394,72.91039,538,"A","Maryland_A","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,13.7,"Growth"
"CAM_01_MD_B","CAM_01","CAM","Core",44.30394,72.91039,538,"B","Maryland_B","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,23,"Growth"
"CAM_01_MD_C","CAM_01","CAM","Core",44.30394,72.91039,538,"C","Maryland_C","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,23,"Growth"
"CAM_01_MD_D","CAM_01","CAM","Core",44.30394,72.91039,538,"D","Maryland_D","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,20,"Growth"
"CAM_01_MD_E","CAM_01","CAM","Core",44.30394,72.91039,538,"E","Maryland_E","Maryland",2.138623,-0.3453355,-4.791044,-3.537747,33.8,1099,36.4,282.5,11.5,"Growth"
"CAM_01_NC_B","CAM_01","CAM","Core",44.30394,72.91039,538,"B","North_Carolina_B","North_Carolina",2.138623,-0.3453355,-9.853611,-5.010164,33.8,1099,37.75,53.5,7.5,"Growth"
"CAM_01_NC_C","CAM_01","CAM","Core",44.30394,72.91039,538,"C","North_Carolina_C","North_Carolina",2.138623,-0.3453355,-9.853611,-5.010164,33.8,1099,37.75,53.5,23.5,"Growth"
"CAM_01_NC_D","CAM_01","CAM","Core",44.30394,72.91039,538,"D","North_Carolina_D","North_Carolina",2.138623,-0.3453355,-9.853611,-5.010164,33.8,1099,37.75,53.5,18.5,"Growth"
"CAM_01_NC_E","CAM_01","CAM","Core",44.30394,72.91039,538,"E","North_Carolina_E","North_Carolina",2.138623,-0.3453355,-9.853611,-5.010164,33.8,1099,37.75,53.5,8.5,"Growth"
"CAM_01_VT_A","CAM_01","CAM","Core",44.30394,72.91039,538,"A","Vermont_A","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,13.5,"Growth"
"CAM_01_VT_B","CAM_01","CAM","Core",44.30394,72.91039,538,"B","Vermont_B","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,20.5,"Growth"
"CAM_01_VT_C","CAM_01","CAM","Core",44.30394,72.91039,538,"C","Vermont_C","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,11.5,"Growth"
"CAM_01_VT_D","CAM_01","CAM","Core",44.30394,72.91039,538,"D","Vermont_D","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,12.5,"Growth"
"CAM_01_VT_E","CAM_01","CAM","Core",44.30394,72.91039,538,"E","Vermont_E","Vermont",2.138623,-0.3453355,-3.445419,-5.808376,33.8,1099,39.25,531.5,13,"Growth"
"CAM_02_MD_A","CAM_02","CAM","Core",44.31687,72.90208,808,"A","Maryland_A","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,14.9,"Growth"
"CAM_02_MD_B","CAM_02","CAM","Core",44.31687,72.90208,808,"B","Maryland_B","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,12,"Growth"
"CAM_02_MD_C","CAM_02","CAM","Core",44.31687,72.90208,808,"C","Maryland_C","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,17,"Growth"
"CAM_02_MD_D","CAM_02","CAM","Core",44.31687,72.90208,808,"D","Maryland_D","Maryland",2.758238,0.6769363,-4.791044,-3.537747,32.5,1200,36.4,282.5,15,"Growth"
"CAM_02_NC_A","CAM_02","CAM","Core",44.31687,72.90208,808,"A","North_Carolina_A","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,10.5,"Growth"
"CAM_02_NC_B","CAM_02","CAM","Core",44.31687,72.90208,808,"B","North_Carolina_B","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,16,"Growth"
"CAM_02_NC_C","CAM_02","CAM","Core",44.31687,72.90208,808,"C","North_Carolina_C","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,13,"Growth"
"CAM_02_NC_D","CAM_02","CAM","Core",44.31687,72.90208,808,"D","North_Carolina_D","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,26,"Growth"
"CAM_02_NC_E","CAM_02","CAM","Core",44.31687,72.90208,808,"E","North_Carolina_E","North_Carolina",2.758238,0.6769363,-9.853611,-5.010164,32.5,1200,37.75,53.5,14.5,"Growth"
"CAM_02_VT_A","CAM_02","CAM","Core",44.31687,72.90208,808,"A","Vermont_A","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,14,"Growth"
"CAM_02_VT_B","CAM_02","CAM","Core",44.31687,72.90208,808,"B","Vermont_B","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,14,"Growth"
"CAM_02_VT_C","CAM_02","CAM","Core",44.31687,72.90208,808,"C","Vermont_C","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,12,"Growth"
"CAM_02_VT_E","CAM_02","CAM","Core",44.31687,72.90208,808,"E","Vermont_E","Vermont",2.758238,0.6769363,-3.445419,-5.808376,32.5,1200,39.25,531.5,10,"Growth"
"CAM_03_MD_A","CAM_03","CAM","Core",44.32212,72.88999,1102,"A","Maryland_A","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,13.5,"Growth"
"CAM_03_MD_B","CAM_03","CAM","Core",44.32212,72.88999,1102,"B","Maryland_B","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,9.5,"Growth"
"CAM_03_MD_C","CAM_03","CAM","Core",44.32212,72.88999,1102,"C","Maryland_C","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,23.5,"Growth"
"CAM_03_MD_D","CAM_03","CAM","Core",44.32212,72.88999,1102,"D","Maryland_D","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,0,"Growth"
"CAM_03_MD_E","CAM_03","CAM","Core",44.32212,72.88999,1102,"E","Maryland_E","Maryland",3.38077,1.614665,-4.791044,-3.537747,31.2,1297,36.4,282.5,21,"Growth"
"CAM_03_NC_A","CAM_03","CAM","Core",44.32212,72.88999,1102,"A","North_Carolina_A","North_Carolina",3.38077,1.614665,-9.853611,-5.010164,31.2,1297,37.75,53.5,1.5,"Growth"
"CAM_03_NC_C","CAM_03","CAM","Core",44.32212,72.88999,1102,"C","North_Carolina_C","North_Carolina",3.38077,1.614665,-9.853611,-5.010164,31.2,1297,37.75,53.5,12.5,"Growth"
"CAM_03_NC_D","CAM_03","CAM","Core",44.32212,72.88999,1102,"D","North_Carolina_D","North_Carolina",3.38077,1.614665,-9.853611,-5.010164,31.2,1297,37.75,53.5,19.5,"Growth"
"CAM_03_NC_E","CAM_03","CAM","Core",44.32212,72.88999,1102,"E","North_Carolina_E","North_Carolina",3.38077,1.614665,-9.853611,-5.010164,31.2,1297,37.75,53.5,17.5,"Growth"
"CAM_03_VT_A","CAM_03","CAM","Core",44.32212,72.88999,1102,"A","Vermont_A","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,16.5,"Growth"
"CAM_03_VT_B","CAM_03","CAM","Core",44.32212,72.88999,1102,"B","Vermont_B","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,19,"Growth"
"CAM_03_VT_C","CAM_03","CAM","Core",44.32212,72.88999,1102,"C","Vermont_C","Vermont",3.38077,1.614665,-3.445419,-5.808376,31.2,1297,39.25,531.5,12.5,"Growth"
