"plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","BudSet","mBed","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0"
"XFS_03_NC_B","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"North_Carolina","B",2,26,2,2,12,262,"North_Carolina_B",-2.38362773812839,-1.75613826481075,-9.85361058869086,-5.01016433622286,34.8,462,37.75,53.5
"XFS_03_NC_C","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"North_Carolina","C",6,33,3,6,5,241,"North_Carolina_C",-2.38362773812839,-1.75613826481075,-9.85361058869086,-5.01016433622286,34.8,462,37.75,53.5
"XFS_03_VT_D","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"Vermont","D",4,40,3,4,12,236,"Vermont_D",-2.38362773812839,-1.75613826481075,-3.44541897005897,-5.80837560984597,34.8,462,39.25,531.5
"XFS_03_VT_E","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"Vermont","E",2,40,3,2,12,209,"Vermont_E",-2.38362773812839,-1.75613826481075,-3.44541897005897,-5.80837560984597,34.8,462,39.25,531.5
"XFS_03_MD_E","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"Maryland","E",5,69,5,5,13,240,"Maryland_E",-2.38362773812839,-1.75613826481075,-4.79104440324931,-3.53774746780395,34.8,462,36.4,282.5
"XFS_03_MD_B","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"Maryland","B",4,40,3,4,12,204,"Maryland_B",-2.38362773812839,-1.75613826481075,-4.79104440324931,-3.53774746780395,34.8,462,36.4,282.5
"XFS_03_MD_C","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"Maryland","C",2,26,2,2,12,201,"Maryland_C",-2.38362773812839,-1.75613826481075,-4.79104440324931,-3.53774746780395,34.8,462,36.4,282.5
"XFS_03_MD_D","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"Maryland","D",6,47,4,6,5,202,"Maryland_D",-2.38362773812839,-1.75613826481075,-4.79104440324931,-3.53774746780395,34.8,462,36.4,282.5
"XFS_03_NC_D","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"North_Carolina","D",5,33,3,5,5,197,"North_Carolina_D",-2.38362773812839,-1.75613826481075,-9.85361058869086,-5.01016433622286,34.8,462,37.75,53.5
"XFS_03_NC_E","XFS_03","XFS","MD","Edge",39.70361,78.94185,820,"North_Carolina","E",5,69,5,5,13,197,"North_Carolina_E",-2.38362773812839,-1.75613826481075,-9.85361058869086,-5.01016433622286,34.8,462,37.75,53.5
"XGL_02_VT_D","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Vermont","D",6,21,2,6,7,228,"Vermont_D",-2.31453281284047,-1.82939463107601,-3.44541897005897,-5.80837560984597,35,437,39.25,531.5
"XGL_02_VT_E","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Vermont","E",6,31,3,6,3,263,"Vermont_E",-2.31453281284047,-1.82939463107601,-3.44541897005897,-5.80837560984597,35,437,39.25,531.5
"XGL_02_MD_B","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Maryland","B",6,21,2,6,7,204,"Maryland_B",-2.31453281284047,-1.82939463107601,-4.79104440324931,-3.53774746780395,35,437,36.4,282.5
"XGL_02_MD_C","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Maryland","C",6,17,2,6,3,238,"Maryland_C",-2.31453281284047,-1.82939463107601,-4.79104440324931,-3.53774746780395,35,437,36.4,282.5
"XGL_02_MD_D","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Maryland","D",3,17,2,3,3,202,"Maryland_D",-2.31453281284047,-1.82939463107601,-4.79104440324931,-3.53774746780395,35,437,36.4,282.5
"XGL_02_VT_A","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Vermont","A",3,31,3,3,3,222,"Vermont_A",-2.31453281284047,-1.82939463107601,-3.44541897005897,-5.80837560984597,35,437,39.25,531.5
"XGL_02_VT_B","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Vermont","B",2,43,4,2,1,271,"Vermont_B",-2.31453281284047,-1.82939463107601,-3.44541897005897,-5.80837560984597,35,437,39.25,531.5
"XGL_02_MD_A","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"Maryland","A",2,29,3,2,1,204,"Maryland_A",-2.31453281284047,-1.82939463107601,-4.79104440324931,-3.53774746780395,35,437,36.4,282.5
"XGL_02_NC_A","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"North_Carolina","A",6,49,4,6,7,195,"North_Carolina_A",-2.31453281284047,-1.82939463107601,-9.85361058869086,-5.01016433622286,35,437,37.75,53.5
"XGL_02_NC_B","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"North_Carolina","B",6,17,2,6,3,196,"North_Carolina_B",-2.31453281284047,-1.82939463107601,-9.85361058869086,-5.01016433622286,35,437,37.75,53.5
"XGL_02_NC_C","XGL_02","XGL","MD","Edge",39.50541,79.27808,815,"North_Carolina","C",3,17,2,3,3,221,"North_Carolina_C",-2.31453281284047,-1.82939463107601,-9.85361058869086,-5.01016433622286,35,437,37.75,53.5
"XGL_03_VT_D","XGL_03","XGL","MD","Edge",39.56346,79.27938,815,"Vermont","D",3,34,3,3,6,244,"Vermont_D",-2.2831938004552,-1.49691000186962,-3.44541897005897,-5.80837560984597,34.9,455,39.25,531.5
"XGL_03_VT_E","XGL_03","XGL","MD","Edge",39.56346,79.27938,815,"Vermont","E",2,42,3,2,14,271,"Vermont_E",-2.2831938004552,-1.49691000186962,-3.44541897005897,-5.80837560984597,34.9,455,39.25,531.5
"XGL_03_MD_B","XGL_03","XGL","MD","Edge",39.56346,79.27938,815,"Maryland","B",3,34,3,3,6,199,"Maryland_B",-2.2831938004552,-1.49691000186962,-4.79104440324931,-3.53774746780395,34.9,455,36.4,282.5
"XGL_03_MD_C","XGL_03","XGL","MD","Edge",39.56346,79.27938,815,"Maryland","C",2,28,2,2,14,217,"Maryland_C",-2.2831938004552,-1.49691000186962,-4.79104440324931,-3.53774746780395,34.9,455,36.4,282.5
"XGL_03_NC_D","XGL_03","XGL","MD","Edge",39.56346,79.27938,815,"North_Carolina","D",3,54,4,3,12,227,"North_Carolina_D",-2.2831938004552,-1.49691000186962,-9.85361058869086,-5.01016433622286,34.9,455,37.75,53.5
"XGL_04_VT_A","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Vermont","A",6,61,5,6,5,285,"Vermont_A",-2.28239930671156,-1.49200285633182,-3.44541897005897,-5.80837560984597,34.9,455,39.25,531.5
"XGL_04_NC_E","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"North_Carolina","E",6,23,2,6,9,197,"North_Carolina_E",-2.28239930671156,-1.49200285633182,-9.85361058869086,-5.01016433622286,34.9,455,37.75,53.5
"XGL_04_VT_B","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Vermont","B",4,32,3,4,4,244,"Vermont_B",-2.28239930671156,-1.49200285633182,-3.44541897005897,-5.80837560984597,34.9,455,39.25,531.5
"XGL_04_VT_C","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Vermont","C",6,37,3,6,9,271,"Vermont_C",-2.28239930671156,-1.49200285633182,-3.44541897005897,-5.80837560984597,34.9,455,39.25,531.5
"XGL_04_VT_D","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Vermont","D",3,42,3,3,14,249,"Vermont_D",-2.28239930671156,-1.49200285633182,-3.44541897005897,-5.80837560984597,34.9,455,39.25,531.5
"XGL_04_MD_B","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Maryland","B",3,42,3,3,14,238,"Maryland_B",-2.28239930671156,-1.49200285633182,-4.79104440324931,-3.53774746780395,34.9,455,36.4,282.5
"XGL_04_MD_D","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Maryland","D",2,10,1,2,10,212,"Maryland_D",-2.28239930671156,-1.49200285633182,-4.79104440324931,-3.53774746780395,34.9,455,36.4,282.5
"XGL_04_MD_A","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Maryland","A",4,18,2,4,4,204,"Maryland_A",-2.28239930671156,-1.49200285633182,-4.79104440324931,-3.53774746780395,34.9,455,36.4,282.5
"XGL_04_MD_E","XGL_04","XGL","MD","Edge",39.56291,79.28023,815,"Maryland","E",6,51,4,6,9,203,"Maryland_E",-2.28239930671156,-1.49200285633182,-4.79104440324931,-3.53774746780395,34.9,455,36.4,282.5
"XGL_05_NC_B","XGL_05","XGL","MD","Edge",39.56215,79.27727,809,"North_Carolina","B",4,53,4,4,11,196,"North_Carolina_B",-2.29986777382544,-1.53578435885788,-9.85361058869086,-5.01016433622286,34.9,454,37.75,53.5
"XGL_05_VT_D","XGL_05","XGL","MD","Edge",39.56215,79.27727,809,"Vermont","D",2,49,4,2,7,209,"Vermont_D",-2.29986777382544,-1.53578435885788,-3.44541897005897,-5.80837560984597,34.9,454,39.25,531.5
"XGL_05_NC_C","XGL_05","XGL","MD","Edge",39.56215,79.27727,809,"North_Carolina","C",3,11,1,3,11,200,"North_Carolina_C",-2.29986777382544,-1.53578435885788,-9.85361058869086,-5.01016433622286,34.9,454,37.75,53.5
"XGL_05_VT_E","XGL_05","XGL","MD","Edge",39.56215,79.27727,809,"Vermont","E",4,25,2,4,11,278,"Vermont_E",-2.29986777382544,-1.53578435885788,-3.44541897005897,-5.80837560984597,34.9,454,39.25,531.5
"XGL_05_MD_B","XGL_05","XGL","MD","Edge",39.56215,79.27727,809,"Maryland","B",2,49,4,2,7,199,"Maryland_B",-2.29986777382544,-1.53578435885788,-4.79104440324931,-3.53774746780395,34.9,454,36.4,282.5
"XGL_05_MD_C","XGL_05","XGL","MD","Edge",39.56215,79.27727,809,"Maryland","C",4,39,3,4,11,232,"Maryland_C",-2.29986777382544,-1.53578435885788,-4.79104440324931,-3.53774746780395,34.9,454,36.4,282.5
"XPK_01_NC_D","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"North_Carolina","D",6,54,4,6,12,197,"North_Carolina_D",-1.35057861464101,0.464157658872222,-9.85361058869086,-5.01016433622286,32.3,541,37.75,53.5
"XPK_01_NC_E","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"North_Carolina","E",6,43,4,6,1,198,"North_Carolina_E",-1.35057861464101,0.464157658872222,-9.85361058869086,-5.01016433622286,32.3,541,37.75,53.5
"XPK_01_VT_A","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"Vermont","A",5,36,3,5,8,228,"Vermont_A",-1.35057861464101,0.464157658872222,-3.44541897005897,-5.80837560984597,32.3,541,39.25,531.5
"XPK_01_VT_B","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"Vermont","B",6,26,2,6,12,236,"Vermont_B",-1.35057861464101,0.464157658872222,-3.44541897005897,-5.80837560984597,32.3,541,39.25,531.5
"XPK_01_VT_C","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"Vermont","C",6,15,2,6,1,249,"Vermont_C",-1.35057861464101,0.464157658872222,-3.44541897005897,-5.80837560984597,32.3,541,39.25,531.5
"XPK_01_MD_A","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"Maryland","A",6,54,4,6,12,199,"Maryland_A",-1.35057861464101,0.464157658872222,-4.79104440324931,-3.53774746780395,32.3,541,36.4,282.5
"XPK_01_MD_D","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"Maryland","D",5,22,2,5,8,202,"Maryland_D",-1.35057861464101,0.464157658872222,-4.79104440324931,-3.53774746780395,32.3,541,36.4,282.5
"XPK_01_MD_E","XPK_01","XPK","WV","Edge",38.56175,79.49467,1340,"Maryland","E",6,29,3,6,1,237,"Maryland_E",-1.35057861464101,0.464157658872222,-4.79104440324931,-3.53774746780395,32.3,541,36.4,282.5
"XPK_02_VT_A","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Vermont","A",2,26,2,2,12,263,"Vermont_A",-1.33114310747613,0.677464741462063,-3.44541897005897,-5.80837560984597,32.2,552,39.25,531.5
"XPK_02_VT_B","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Vermont","B",3,13,1,3,13,271,"Vermont_B",-1.33114310747613,0.677464741462063,-3.44541897005897,-5.80837560984597,32.2,552,39.25,531.5
"XPK_02_VT_C","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Vermont","C",2,55,4,2,13,236,"Vermont_C",-1.33114310747613,0.677464741462063,-3.44541897005897,-5.80837560984597,32.2,552,39.25,531.5
"XPK_02_VT_D","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Vermont","D",3,15,2,3,1,249,"Vermont_D",-1.33114310747613,0.677464741462063,-3.44541897005897,-5.80837560984597,32.2,552,39.25,531.5
"XPK_02_NC_A","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"North_Carolina","A",3,43,4,3,1,227,"North_Carolina_A",-1.33114310747613,0.677464741462063,-9.85361058869086,-5.01016433622286,32.2,552,37.75,53.5
"XPK_02_NC_D","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"North_Carolina","D",5,58,5,5,2,197,"North_Carolina_D",-1.33114310747613,0.677464741462063,-9.85361058869086,-5.01016433622286,32.2,552,37.75,53.5
"XPK_02_MD_C","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Maryland","C",5,52,4,5,10,217,"Maryland_C",-1.33114310747613,0.677464741462063,-4.79104440324931,-3.53774746780395,32.2,552,36.4,282.5
"XPK_02_MD_A","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Maryland","A",5,58,5,5,2,204,"Maryland_A",-1.33114310747613,0.677464741462063,-4.79104440324931,-3.53774746780395,32.2,552,36.4,282.5
"XPK_02_MD_B","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Maryland","B",3,15,2,3,1,216,"Maryland_B",-1.33114310747613,0.677464741462063,-4.79104440324931,-3.53774746780395,32.2,552,36.4,282.5
"XPK_02_MD_D","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Maryland","D",2,54,4,2,12,235,"Maryland_D",-1.33114310747613,0.677464741462063,-4.79104440324931,-3.53774746780395,32.2,552,36.4,282.5
"XPK_02_MD_E","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"Maryland","E",2,27,2,2,13,203,"Maryland_E",-1.33114310747613,0.677464741462063,-4.79104440324931,-3.53774746780395,32.2,552,36.4,282.5
"XPK_02_NC_E","XPK_02","XPK","WV","Edge",38.56417,79.49506,1364,"North_Carolina","E",2,41,3,2,13,202,"North_Carolina_E",-1.33114310747613,0.677464741462063,-9.85361058869086,-5.01016433622286,32.2,552,37.75,53.5
"XPK_03_VT_A","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Vermont","A",3,14,1,3,14,236,"Vermont_A",-1.37679237690775,0.486856821133937,-3.44541897005897,-5.80837560984597,32.4,539,39.25,531.5
"XPK_03_VT_C","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Vermont","C",3,65,5,3,9,271,"Vermont_C",-1.37679237690775,0.486856821133937,-3.44541897005897,-5.80837560984597,32.4,539,39.25,531.5
"XPK_03_VT_D","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Vermont","D",2,8,1,2,8,244,"Vermont_D",-1.37679237690775,0.486856821133937,-3.44541897005897,-5.80837560984597,32.4,539,39.25,531.5
"XPK_03_VT_E","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Vermont","E",3,67,5,3,11,236,"Vermont_E",-1.37679237690775,0.486856821133937,-3.44541897005897,-5.80837560984597,32.4,539,39.25,531.5
"XPK_03_MD_D","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Maryland","D",5,57,5,5,1,245,"Maryland_D",-1.37679237690775,0.486856821133937,-4.79104440324931,-3.53774746780395,32.4,539,36.4,282.5
"XPK_03_MD_E","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Maryland","E",3,65,5,3,9,214,"Maryland_E",-1.37679237690775,0.486856821133937,-4.79104440324931,-3.53774746780395,32.4,539,36.4,282.5
"XPK_03_MD_A","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Maryland","A",5,17,2,5,3,204,"Maryland_A",-1.37679237690775,0.486856821133937,-4.79104440324931,-3.53774746780395,32.4,539,36.4,282.5
"XPK_03_MD_B","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Maryland","B",6,63,5,6,7,199,"Maryland_B",-1.37679237690775,0.486856821133937,-4.79104440324931,-3.53774746780395,32.4,539,36.4,282.5
"XPK_03_MD_C","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"Maryland","C",5,4,1,5,4,201,"Maryland_C",-1.37679237690775,0.486856821133937,-4.79104440324931,-3.53774746780395,32.4,539,36.4,282.5
"XPK_03_NC_B","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"North_Carolina","B",5,4,1,5,4,196,"North_Carolina_B",-1.37679237690775,0.486856821133937,-9.85361058869086,-5.01016433622286,32.4,539,37.75,53.5
"XPK_03_NC_C","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"North_Carolina","C",5,57,5,5,1,196,"North_Carolina_C",-1.37679237690775,0.486856821133937,-9.85361058869086,-5.01016433622286,32.4,539,37.75,53.5
"XPK_03_NC_D","XPK_03","XPK","WV","Edge",38.57069,79.49226,1309,"North_Carolina","D",5,31,3,5,3,202,"North_Carolina_D",-1.37679237690775,0.486856821133937,-9.85361058869086,-5.01016433622286,32.4,539,37.75,53.5
"XPK_04_NC_D","XPK_04","XPK","WV","Edge",38.56457,79.49476,1360,"North_Carolina","D",6,67,5,6,11,197,"North_Carolina_D",-1.28697912689878,0.60584788215859,-9.85361058869086,-5.01016433622286,32.2,551,37.75,53.5
"XPK_04_VT_A","XPK_04","XPK","WV","Edge",38.56457,79.49476,1360,"Vermont","A",3,47,4,3,5,215,"Vermont_A",-1.28697912689878,0.60584788215859,-3.44541897005897,-5.80837560984597,32.2,551,39.25,531.5
"XPK_04_MD_A","XPK_04","XPK","WV","Edge",38.56457,79.49476,1360,"Maryland","A",6,67,5,6,11,199,"Maryland_A",-1.28697912689878,0.60584788215859,-4.79104440324931,-3.53774746780395,32.2,551,36.4,282.5
"XPK_04_MD_D","XPK_04","XPK","WV","Edge",38.56457,79.49476,1360,"Maryland","D",3,33,3,3,5,212,"Maryland_D",-1.28697912689878,0.60584788215859,-4.79104440324931,-3.53774746780395,32.2,551,36.4,282.5
"XPK_04_VT_B","XPK_04","XPK","WV","Edge",38.56457,79.49476,1360,"Vermont","B",2,4,1,2,4,244,"Vermont_B",-1.28697912689878,0.60584788215859,-3.44541897005897,-5.80837560984597,32.2,551,39.25,531.5
"XPK_04_MD_E","XPK_04","XPK","WV","Edge",38.56457,79.49476,1360,"Maryland","E",5,68,5,5,12,203,"Maryland_E",-1.28697912689878,0.60584788215859,-4.79104440324931,-3.53774746780395,32.2,551,36.4,282.5
"XPK_04_NC_C","XPK_04","XPK","WV","Edge",38.56457,79.49476,1360,"North_Carolina","C",3,47,4,3,5,196,"North_Carolina_C",-1.28697912689878,0.60584788215859,-9.85361058869086,-5.01016433622286,32.2,551,37.75,53.5
"XSK_01_VT_E","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Vermont","E",2,51,4,2,9,244,"Vermont_E",-1.00033637892757,0.774649406751387,-3.44541897005897,-5.80837560984597,33.6,488,39.25,531.5
"XSK_01_MD_E","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Maryland","E",5,17,2,5,3,203,"Maryland_E",-1.00033637892757,0.774649406751387,-4.79104440324931,-3.53774746780395,33.6,488,36.4,282.5
"XSK_01_NC_A","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"North_Carolina","A",4,37,3,4,9,213,"North_Carolina_A",-1.00033637892757,0.774649406751387,-9.85361058869086,-5.01016433622286,33.6,488,37.75,53.5
"XSK_01_NC_B","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"North_Carolina","B",2,37,3,2,9,221,"North_Carolina_B",-1.00033637892757,0.774649406751387,-9.85361058869086,-5.01016433622286,33.6,488,37.75,53.5
"XSK_01_NC_E","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"North_Carolina","E",5,31,3,5,3,202,"North_Carolina_E",-1.00033637892757,0.774649406751387,-9.85361058869086,-5.01016433622286,33.6,488,37.75,53.5
"XSK_01_VT_A","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Vermont","A",4,38,3,4,10,222,"Vermont_A",-1.00033637892757,0.774649406751387,-3.44541897005897,-5.80837560984597,33.6,488,39.25,531.5
"XSK_01_VT_B","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Vermont","B",3,59,5,3,3,256,"Vermont_B",-1.00033637892757,0.774649406751387,-3.44541897005897,-5.80837560984597,33.6,488,39.25,531.5
"XSK_01_VT_C","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Vermont","C",5,45,4,5,3,271,"Vermont_C",-1.00033637892757,0.774649406751387,-3.44541897005897,-5.80837560984597,33.6,488,39.25,531.5
"XSK_01_VT_D","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Vermont","D",4,37,3,4,9,236,"Vermont_D",-1.00033637892757,0.774649406751387,-3.44541897005897,-5.80837560984597,33.6,488,39.25,531.5
"XSK_01_MD_B","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Maryland","B",4,37,3,4,9,199,"Maryland_B",-1.00033637892757,0.774649406751387,-4.79104440324931,-3.53774746780395,33.6,488,36.4,282.5
"XSK_01_MD_C","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Maryland","C",2,51,4,2,9,210,"Maryland_C",-1.00033637892757,0.774649406751387,-4.79104440324931,-3.53774746780395,33.6,488,36.4,282.5
"XSK_01_MD_A","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Maryland","A",5,12,1,5,12,204,"Maryland_A",-1.00033637892757,0.774649406751387,-4.79104440324931,-3.53774746780395,33.6,488,36.4,282.5
"XSK_01_MD_D","XSK_01","XSK","WV","Edge",38.93676,79.68698,1127,"Maryland","D",4,24,2,4,10,202,"Maryland_D",-1.00033637892757,0.774649406751387,-4.79104440324931,-3.53774746780395,33.6,488,36.4,282.5
"XSK_02_VT_A","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Vermont","A",3,20,2,3,6,209,"Vermont_A",-1.12208778120963,0.59440162004885,-3.44541897005897,-5.80837560984597,33.7,480,39.25,531.5
"XSK_02_VT_B","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Vermont","B",5,22,2,5,8,249,"Vermont_B",-1.12208778120963,0.59440162004885,-3.44541897005897,-5.80837560984597,33.7,480,39.25,531.5
"XSK_02_VT_C","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Vermont","C",2,16,2,2,2,222,"Vermont_C",-1.12208778120963,0.59440162004885,-3.44541897005897,-5.80837560984597,33.7,480,39.25,531.5
"XSK_02_VT_D","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Vermont","D",3,9,1,3,9,228,"Vermont_D",-1.12208778120963,0.59440162004885,-3.44541897005897,-5.80837560984597,33.7,480,39.25,531.5
"XSK_02_MD_A","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Maryland","A",5,50,4,5,8,204,"Maryland_A",-1.12208778120963,0.59440162004885,-4.79104440324931,-3.53774746780395,33.7,480,36.4,282.5
"XSK_02_MD_C","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Maryland","C",3,27,2,3,13,224,"Maryland_C",-1.12208778120963,0.59440162004885,-4.79104440324931,-3.53774746780395,33.7,480,36.4,282.5
"XSK_02_MD_D","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Maryland","D",3,48,4,3,6,202,"Maryland_D",-1.12208778120963,0.59440162004885,-4.79104440324931,-3.53774746780395,33.7,480,36.4,282.5
"XSK_02_MD_E","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Maryland","E",2,30,3,2,2,219,"Maryland_E",-1.12208778120963,0.59440162004885,-4.79104440324931,-3.53774746780395,33.7,480,36.4,282.5
"XSK_02_VT_E","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"Vermont","E",3,41,3,3,13,236,"Vermont_E",-1.12208778120963,0.59440162004885,-3.44541897005897,-5.80837560984597,33.7,480,39.25,531.5
"XSK_02_NC_A","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"North_Carolina","A",3,9,1,3,9,195,"North_Carolina_A",-1.12208778120963,0.59440162004885,-9.85361058869086,-5.01016433622286,33.7,480,37.75,53.5
"XSK_02_NC_B","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"North_Carolina","B",3,27,2,3,13,196,"North_Carolina_B",-1.12208778120963,0.59440162004885,-9.85361058869086,-5.01016433622286,33.7,480,37.75,53.5
"XSK_02_NC_C","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"North_Carolina","C",3,34,3,3,6,221,"North_Carolina_C",-1.12208778120963,0.59440162004885,-9.85361058869086,-5.01016433622286,33.7,480,37.75,53.5
"XSK_02_NC_D","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"North_Carolina","D",5,50,4,5,8,234,"North_Carolina_D",-1.12208778120963,0.59440162004885,-9.85361058869086,-5.01016433622286,33.7,480,37.75,53.5
"XSK_02_NC_E","XSK_02","XSK","WV","Edge",38.93525,79.68056,1101,"North_Carolina","E",2,44,4,2,2,234,"North_Carolina_E",-1.12208778120963,0.59440162004885,-9.85361058869086,-5.01016433622286,33.7,480,37.75,53.5
"XSK_05_VT_C","XSK_05","XSK","WV","Edge",38.94198,79.66622,919,"Vermont","C",3,27,2,3,13,236,"Vermont_C",-1.20464928675016,0.0188821539624578,-3.44541897005897,-5.80837560984597,34.3,451,39.25,531.5
"XSK_05_VT_E","XSK_05","XSK","WV","Edge",38.94198,79.66622,919,"Vermont","E",4,63,5,4,7,249,"Vermont_E",-1.20464928675016,0.0188821539624578,-3.44541897005897,-5.80837560984597,34.3,451,39.25,531.5
