"X","plant_ID","Family","Population","Location","Region","Latitude","Longitude","Elevation","mBed","Garden","Bed","BedRow","BedCol","Rack","RackRow","RackCol","FinalHT","Height_Fall2019","Growth","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0"
3717,"TWI_06_NC_A","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"North_Carolina_A","North_Carolina","A",3,11,1,3,11,46.5,24.5,22,0.940374541942495,0.831002405103489,-9.85361058869086,-5.01016433622286,33.1,885,37.75,53.5
3718,"TWI_06_NC_B","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"North_Carolina_B","North_Carolina","B",2,61,5,2,5,42,31.5,10.5,0.940374541942495,0.831002405103489,-9.85361058869086,-5.01016433622286,33.1,885,37.75,53.5
3719,"TWI_06_NC_C","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"North_Carolina_C","North_Carolina","C",2,24,2,2,10,41,27,14,0.940374541942495,0.831002405103489,-9.85361058869086,-5.01016433622286,33.1,885,37.75,53.5
3720,"TWI_06_NC_D","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"North_Carolina_D","North_Carolina","D",6,31,3,6,3,45,34,11,0.940374541942495,0.831002405103489,-9.85361058869086,-5.01016433622286,33.1,885,37.75,53.5
3721,"TWI_06_NC_E","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"North_Carolina_E","North_Carolina","E",3,39,3,3,11,52,37,15,0.940374541942495,0.831002405103489,-9.85361058869086,-5.01016433622286,33.1,885,37.75,53.5
3722,"TWI_06_VT_A","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"Vermont_A","Vermont","A",2,38,3,2,10,45,35,10,0.940374541942495,0.831002405103489,-3.44541897005897,-5.80837560984597,33.1,885,39.25,531.5
3723,"TWI_06_VT_B","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"Vermont_B","Vermont","B",6,31,3,6,3,51,30,21,0.940374541942495,0.831002405103489,-3.44541897005897,-5.80837560984597,33.1,885,39.25,531.5
3724,"TWI_06_VT_D","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"Vermont_D","Vermont","D",3,11,1,3,11,42,24,18,0.940374541942495,0.831002405103489,-3.44541897005897,-5.80837560984597,33.1,885,39.25,531.5
3725,"TWI_06_VT_E","TWI_06","TWI","NY","Core",42.12489,74.12855,1100,"Vermont_E","Vermont","E",6,10,1,6,10,30,21,9,0.940374541942495,0.831002405103489,-3.44541897005897,-5.80837560984597,33.1,885,39.25,531.5
3726,"WA_412_MD_A","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"Maryland_A","Maryland","A",6,58,5,6,2,34.7,25,9.7,-5.04768492923467,-0.602469300180597,-4.79104440324931,-3.53774746780395,33.7,142,36.4,282.5
3727,"WA_412_MD_B","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"Maryland_B","Maryland","B",6,6,1,6,6,51.5,38.5,13,-5.04768492923467,-0.602469300180597,-4.79104440324931,-3.53774746780395,33.7,142,36.4,282.5
3728,"WA_412_MD_C","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"Maryland_C","Maryland","C",2,9,1,2,9,58.5,43.5,15,-5.04768492923467,-0.602469300180597,-4.79104440324931,-3.53774746780395,33.7,142,36.4,282.5
3729,"WA_412_MD_D","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"Maryland_D","Maryland","D",5,8,1,5,8,40,26.5,13.5,-5.04768492923467,-0.602469300180597,-4.79104440324931,-3.53774746780395,33.7,142,36.4,282.5
3730,"WA_412_NC_A","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"North_Carolina_A","North_Carolina","A",2,65,5,2,9,61,42,19,-5.04768492923467,-0.602469300180597,-9.85361058869086,-5.01016433622286,33.7,142,37.75,53.5
3731,"WA_412_NC_B","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"North_Carolina_B","North_Carolina","B",2,9,1,2,9,61,46.5,14.5,-5.04768492923467,-0.602469300180597,-9.85361058869086,-5.01016433622286,33.7,142,37.75,53.5
3732,"WA_412_NC_C","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"North_Carolina_C","North_Carolina","C",5,8,1,5,8,62.5,43.5,19,-5.04768492923467,-0.602469300180597,-9.85361058869086,-5.01016433622286,33.7,142,37.75,53.5
3733,"WA_412_NC_D","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"North_Carolina_D","North_Carolina","D",6,58,5,6,2,35,22.5,12.5,-5.04768492923467,-0.602469300180597,-9.85361058869086,-5.01016433622286,33.7,142,37.75,53.5
3734,"WA_412_NC_E","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"North_Carolina_E","North_Carolina","E",2,63,5,2,7,35,29,6,-5.04768492923467,-0.602469300180597,-9.85361058869086,-5.01016433622286,33.7,142,37.75,53.5
3735,"WA_412_VT_A","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"Vermont_A","Vermont","A",3,63,5,3,7,63,40,23,-5.04768492923467,-0.602469300180597,-3.44541897005897,-5.80837560984597,33.7,142,39.25,531.5
3736,"WA_412_VT_B","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"Vermont_B","Vermont","B",2,13,1,2,13,39,30,9,-5.04768492923467,-0.602469300180597,-3.44541897005897,-5.80837560984597,33.7,142,39.25,531.5
3737,"WA_412_VT_E","WA_412","WA","NC","Edge",35.34417,83.35255,1285,"Vermont_E","Vermont","E",6,62,5,6,6,36,29.5,6.5,-5.04768492923467,-0.602469300180597,-3.44541897005897,-5.80837560984597,33.7,142,39.25,531.5
3738,"WA_414_MD_A","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Maryland_A","Maryland","A",5,49,4,5,7,46,32,14,-5.08553957544808,-0.643586615299017,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3739,"WA_414_MD_B","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Maryland_B","Maryland","B",2,64,5,2,8,34,17,17,-5.08553957544808,-0.643586615299017,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3740,"WA_414_MD_C","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Maryland_C","Maryland","C",3,62,5,3,6,15,9,6,-5.08553957544808,-0.643586615299017,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3741,"WA_414_MD_D","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Maryland_D","Maryland","D",6,32,3,6,4,52.5,28,24.5,-5.08553957544808,-0.643586615299017,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3742,"WA_414_MD_E","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Maryland_E","Maryland","E",5,40,3,5,12,38,22.5,15.5,-5.08553957544808,-0.643586615299017,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3743,"WA_414_NC_A","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"North_Carolina_A","North_Carolina","A",6,7,1,6,7,40.5,22,18.5,-5.08553957544808,-0.643586615299017,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3744,"WA_414_NC_B","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"North_Carolina_B","North_Carolina","B",3,62,5,3,6,21,21.5,-0.5,-5.08553957544808,-0.643586615299017,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3745,"WA_414_NC_C","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"North_Carolina_C","North_Carolina","C",6,46,4,6,4,33,20,13,-5.08553957544808,-0.643586615299017,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3746,"WA_414_NC_D","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"North_Carolina_D","North_Carolina","D",5,49,4,5,7,52,32,20,-5.08553957544808,-0.643586615299017,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3747,"WA_414_NC_E","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"North_Carolina_E","North_Carolina","E",5,54,4,5,12,40,30,10,-5.08553957544808,-0.643586615299017,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3748,"WA_414_VT_A","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Vermont_A","Vermont","A",6,46,4,6,4,33.5,15.5,18,-5.08553957544808,-0.643586615299017,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3749,"WA_414_VT_C","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Vermont_C","Vermont","C",5,26,2,5,12,53.5,35,18.5,-5.08553957544808,-0.643586615299017,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3750,"WA_414_VT_D","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Vermont_D","Vermont","D",6,7,1,6,7,34.5,16,18.5,-5.08553957544808,-0.643586615299017,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3751,"WA_414_VT_E","WA_414","WA","NC","Edge",35.34103,83.35087,1273,"Vermont_E","Vermont","E",5,9,1,5,9,44,32,12,-5.08553957544808,-0.643586615299017,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3752,"WA_416_MD_A","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"Maryland_A","Maryland","A",6,61,5,6,5,50.5,30.5,20,-5.15690805957434,-0.717238667516969,-4.79104440324931,-3.53774746780395,33.9,139,36.4,282.5
3753,"WA_416_MD_B","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"Maryland_B","Maryland","B",4,43,4,4,1,39.5,27.5,12,-5.15690805957434,-0.717238667516969,-4.79104440324931,-3.53774746780395,33.9,139,36.4,282.5
3754,"WA_416_MD_E","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"Maryland_E","Maryland","E",3,51,4,3,9,64,38.5,25.5,-5.15690805957434,-0.717238667516969,-4.79104440324931,-3.53774746780395,33.9,139,36.4,282.5
3755,"WA_416_NC_D","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"North_Carolina_D","North_Carolina","D",6,61,5,6,5,22,14.5,7.5,-5.15690805957434,-0.717238667516969,-9.85361058869086,-5.01016433622286,33.9,139,37.75,53.5
3756,"WA_416_NC_E","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"North_Carolina_E","North_Carolina","E",3,23,2,3,9,46.5,31,15.5,-5.15690805957434,-0.717238667516969,-9.85361058869086,-5.01016433622286,33.9,139,37.75,53.5
3757,"WA_416_VT_A","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"Vermont_A","Vermont","A",6,65,5,6,9,41,22,19,-5.15690805957434,-0.717238667516969,-3.44541897005897,-5.80837560984597,33.9,139,39.25,531.5
3758,"WA_416_VT_B","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"Vermont_B","Vermont","B",2,10,1,2,10,38,23.5,14.5,-5.15690805957434,-0.717238667516969,-3.44541897005897,-5.80837560984597,33.9,139,39.25,531.5
3759,"WA_416_VT_C","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"Vermont_C","Vermont","C",3,37,3,3,9,44,33,11,-5.15690805957434,-0.717238667516969,-3.44541897005897,-5.80837560984597,33.9,139,39.25,531.5
3760,"WA_416_VT_D","WA_416","WA","NC","Edge",35.33896,83.3516,1251,"Vermont_D","Vermont","D",4,43,4,4,1,49.5,33,16.5,-5.15690805957434,-0.717238667516969,-3.44541897005897,-5.80837560984597,33.9,139,39.25,531.5
3761,"WA_418_MD_A","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Maryland_A","Maryland","A",4,45,4,4,3,42.2,27,15.2,-5.15206218960876,-0.64942822113742,-4.79104440324931,-3.53774746780395,33.9,140,36.4,282.5
3762,"WA_418_MD_B","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Maryland_B","Maryland","B",2,44,4,2,2,31,20,11,-5.15206218960876,-0.64942822113742,-4.79104440324931,-3.53774746780395,33.9,140,36.4,282.5
3763,"WA_418_MD_C","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Maryland_C","Maryland","C",3,42,3,3,14,50,33.5,16.5,-5.15206218960876,-0.64942822113742,-4.79104440324931,-3.53774746780395,33.9,140,36.4,282.5
3764,"WA_418_MD_D","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Maryland_D","Maryland","D",3,50,4,3,8,41,23.5,17.5,-5.15206218960876,-0.64942822113742,-4.79104440324931,-3.53774746780395,33.9,140,36.4,282.5
3765,"WA_418_MD_E","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Maryland_E","Maryland","E",5,2,1,5,2,40.5,26.5,14,-5.15206218960876,-0.64942822113742,-4.79104440324931,-3.53774746780395,33.9,140,36.4,282.5
3766,"WA_418_NC_A","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"North_Carolina_A","North_Carolina","A",2,16,2,2,2,19,19.5,-0.5,-5.15206218960876,-0.64942822113742,-9.85361058869086,-5.01016433622286,33.9,140,37.75,53.5
3767,"WA_418_NC_B","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"North_Carolina_B","North_Carolina","B",3,56,4,3,14,36.5,25,11.5,-5.15206218960876,-0.64942822113742,-9.85361058869086,-5.01016433622286,33.9,140,37.75,53.5
3768,"WA_418_NC_C","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"North_Carolina_C","North_Carolina","C",3,36,3,3,8,36,26.5,9.5,-5.15206218960876,-0.64942822113742,-9.85361058869086,-5.01016433622286,33.9,140,37.75,53.5
3769,"WA_418_NC_D","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"North_Carolina_D","North_Carolina","D",4,45,4,4,3,51,30,21,-5.15206218960876,-0.64942822113742,-9.85361058869086,-5.01016433622286,33.9,140,37.75,53.5
3770,"WA_418_VT_A","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Vermont_A","Vermont","A",3,22,2,3,8,41,21,20,-5.15206218960876,-0.64942822113742,-3.44541897005897,-5.80837560984597,33.9,140,39.25,531.5
3771,"WA_418_VT_B","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Vermont_B","Vermont","B",4,17,2,4,3,50,38,12,-5.15206218960876,-0.64942822113742,-3.44541897005897,-5.80837560984597,33.9,140,39.25,531.5
3772,"WA_418_VT_C","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Vermont_C","Vermont","C",5,2,1,5,2,40.5,28,12.5,-5.15206218960876,-0.64942822113742,-3.44541897005897,-5.80837560984597,33.9,140,39.25,531.5
3773,"WA_418_VT_D","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Vermont_D","Vermont","D",2,44,4,2,2,44.5,23,21.5,-5.15206218960876,-0.64942822113742,-3.44541897005897,-5.80837560984597,33.9,140,39.25,531.5
3774,"WA_418_VT_E","WA_418","WA","NC","Edge",35.3378,83.35202,1264,"Vermont_E","Vermont","E",3,28,2,3,14,48,26.5,21.5,-5.15206218960876,-0.64942822113742,-3.44541897005897,-5.80837560984597,33.9,140,39.25,531.5
3775,"WA_419_MD_A","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Maryland_A","Maryland","A",2,32,3,2,4,52.5,33.5,19,-5.09469543797379,-0.639287294037019,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3776,"WA_419_MD_C","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Maryland_C","Maryland","C",6,19,2,6,5,23,12,11,-5.09469543797379,-0.639287294037019,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3777,"WA_419_MD_D","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Maryland_D","Maryland","D",3,38,3,3,10,53,42,11,-5.09469543797379,-0.639287294037019,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3778,"WA_419_MD_E","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Maryland_E","Maryland","E",6,52,4,6,10,50.5,31,19.5,-5.09469543797379,-0.639287294037019,-4.79104440324931,-3.53774746780395,33.8,141,36.4,282.5
3779,"WA_419_NC_A","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"North_Carolina_A","North_Carolina","A",6,33,3,6,5,45,30,15,-5.09469543797379,-0.639287294037019,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3780,"WA_419_NC_B","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"North_Carolina_B","North_Carolina","B",6,19,2,6,5,18.5,17,1.5,-5.09469543797379,-0.639287294037019,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3781,"WA_419_NC_C","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"North_Carolina_C","North_Carolina","C",3,52,4,3,10,20,18,2,-5.09469543797379,-0.639287294037019,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3782,"WA_419_NC_D","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"North_Carolina_D","North_Carolina","D",2,18,2,2,4,40,24,16,-5.09469543797379,-0.639287294037019,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3783,"WA_419_NC_E","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"North_Carolina_E","North_Carolina","E",6,24,2,6,10,25,22,3,-5.09469543797379,-0.639287294037019,-9.85361058869086,-5.01016433622286,33.8,141,37.75,53.5
3784,"WA_419_VT_A","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Vermont_A","Vermont","A",3,52,4,3,10,45.5,26.5,19,-5.09469543797379,-0.639287294037019,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3785,"WA_419_VT_B","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Vermont_B","Vermont","B",2,46,4,2,4,43.5,34,9.5,-5.09469543797379,-0.639287294037019,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3786,"WA_419_VT_C","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Vermont_C","Vermont","C",6,38,3,6,10,53.5,37.5,16,-5.09469543797379,-0.639287294037019,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3787,"WA_419_VT_D","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Vermont_D","Vermont","D",6,33,3,6,5,42,26,16,-5.09469543797379,-0.639287294037019,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3788,"WA_419_VT_E","WA_419","WA","NC","Edge",35.34348,83.35368,1277,"Vermont_E","Vermont","E",6,33,3,6,5,49.5,36,13.5,-5.09469543797379,-0.639287294037019,-3.44541897005897,-5.80837560984597,33.8,141,39.25,531.5
3789,"WCA_01_MD_A","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Maryland_A","Maryland","A",5,13,1,5,13,27.6,16.5,11.1,-0.376595826227693,-2.65534262226701,-4.79104440324931,-3.53774746780395,35.1,758,36.4,282.5
3790,"WCA_01_MD_B","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Maryland_B","Maryland","B",3,43,4,3,1,34.5,22,12.5,-0.376595826227693,-2.65534262226701,-4.79104440324931,-3.53774746780395,35.1,758,36.4,282.5
3791,"WCA_01_MD_C","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Maryland_C","Maryland","C",4,47,4,4,5,43,25.5,17.5,-0.376595826227693,-2.65534262226701,-4.79104440324931,-3.53774746780395,35.1,758,36.4,282.5
3792,"WCA_01_MD_D","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Maryland_D","Maryland","D",2,5,1,2,5,23,14,9,-0.376595826227693,-2.65534262226701,-4.79104440324931,-3.53774746780395,35.1,758,36.4,282.5
3793,"WCA_01_MD_E","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Maryland_E","Maryland","E",6,56,4,6,14,40.5,23,17.5,-0.376595826227693,-2.65534262226701,-4.79104440324931,-3.53774746780395,35.1,758,36.4,282.5
3794,"WCA_01_NC_A","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"North_Carolina_A","North_Carolina","A",3,15,2,3,1,45,22.5,22.5,-0.376595826227693,-2.65534262226701,-9.85361058869086,-5.01016433622286,35.1,758,37.75,53.5
3795,"WCA_01_NC_B","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"North_Carolina_B","North_Carolina","B",4,33,3,4,5,90.5,47,43.5,-0.376595826227693,-2.65534262226701,-9.85361058869086,-5.01016433622286,35.1,758,37.75,53.5
3796,"WCA_01_NC_C","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"North_Carolina_C","North_Carolina","C",2,5,1,2,5,36,19.5,16.5,-0.376595826227693,-2.65534262226701,-9.85361058869086,-5.01016433622286,35.1,758,37.75,53.5
3797,"WCA_01_NC_E","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"North_Carolina_E","North_Carolina","E",6,28,2,6,14,33,22.5,10.5,-0.376595826227693,-2.65534262226701,-9.85361058869086,-5.01016433622286,35.1,758,37.75,53.5
3798,"WCA_01_VT_A","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Vermont_A","Vermont","A",6,66,5,6,10,47.5,31,16.5,-0.376595826227693,-2.65534262226701,-3.44541897005897,-5.80837560984597,35.1,758,39.25,531.5
3799,"WCA_01_VT_B","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Vermont_B","Vermont","B",3,58,5,3,2,66,39.5,26.5,-0.376595826227693,-2.65534262226701,-3.44541897005897,-5.80837560984597,35.1,758,39.25,531.5
3800,"WCA_01_VT_C","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Vermont_C","Vermont","C",6,42,3,6,14,47,33,14,-0.376595826227693,-2.65534262226701,-3.44541897005897,-5.80837560984597,35.1,758,39.25,531.5
3801,"WCA_01_VT_D","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Vermont_D","Vermont","D",3,43,4,3,1,52,35,17,-0.376595826227693,-2.65534262226701,-3.44541897005897,-5.80837560984597,35.1,758,39.25,531.5
3802,"WCA_01_VT_E","WCA_01","WCA","NY","Core",42.46577,74.57816,574,"Vermont_E","Vermont","E",4,47,4,4,5,45.5,33,12.5,-0.376595826227693,-2.65534262226701,-3.44541897005897,-5.80837560984597,35.1,758,39.25,531.5
3803,"WCA_02_MD_A","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Maryland_A","Maryland","A",6,44,4,6,2,34.7,23,11.7,-0.433677261313692,-2.68738202294165,-4.79104440324931,-3.53774746780395,35.1,747,36.4,282.5
3804,"WCA_02_MD_B","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Maryland_B","Maryland","B",6,48,4,6,6,59.5,31,28.5,-0.433677261313692,-2.68738202294165,-4.79104440324931,-3.53774746780395,35.1,747,36.4,282.5
3805,"WCA_02_MD_C","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Maryland_C","Maryland","C",3,40,3,3,12,38,21,17,-0.433677261313692,-2.68738202294165,-4.79104440324931,-3.53774746780395,35.1,747,36.4,282.5
3806,"WCA_02_MD_D","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Maryland_D","Maryland","D",5,19,2,5,5,33,23,10,-0.433677261313692,-2.68738202294165,-4.79104440324931,-3.53774746780395,35.1,747,36.4,282.5
3807,"WCA_02_MD_E","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Maryland_E","Maryland","E",2,45,4,2,3,39.5,27.5,12,-0.433677261313692,-2.68738202294165,-4.79104440324931,-3.53774746780395,35.1,747,36.4,282.5
3808,"WCA_02_NC_A","WCA_02","WCA","NY","Core",42.4851,74.597,582,"North_Carolina_A","North_Carolina","A",6,20,2,6,6,29.5,18.5,11,-0.433677261313692,-2.68738202294165,-9.85361058869086,-5.01016433622286,35.1,747,37.75,53.5
3809,"WCA_02_NC_B","WCA_02","WCA","NY","Core",42.4851,74.597,582,"North_Carolina_B","North_Carolina","B",3,54,4,3,12,41,27,14,-0.433677261313692,-2.68738202294165,-9.85361058869086,-5.01016433622286,35.1,747,37.75,53.5
3810,"WCA_02_NC_C","WCA_02","WCA","NY","Core",42.4851,74.597,582,"North_Carolina_C","North_Carolina","C",5,19,2,5,5,49.5,26,23.5,-0.433677261313692,-2.68738202294165,-9.85361058869086,-5.01016433622286,35.1,747,37.75,53.5
3811,"WCA_02_NC_D","WCA_02","WCA","NY","Core",42.4851,74.597,582,"North_Carolina_D","North_Carolina","D",6,44,4,6,2,57.5,37,20.5,-0.433677261313692,-2.68738202294165,-9.85361058869086,-5.01016433622286,35.1,747,37.75,53.5
3812,"WCA_02_NC_E","WCA_02","WCA","NY","Core",42.4851,74.597,582,"North_Carolina_E","North_Carolina","E",2,17,2,2,3,40,31.5,8.5,-0.433677261313692,-2.68738202294165,-9.85361058869086,-5.01016433622286,35.1,747,37.75,53.5
3813,"WCA_02_VT_A","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Vermont_A","Vermont","A",5,33,3,5,5,32,18.5,13.5,-0.433677261313692,-2.68738202294165,-3.44541897005897,-5.80837560984597,35.1,747,39.25,531.5
3814,"WCA_02_VT_B","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Vermont_B","Vermont","B",6,16,2,6,2,42,24,18,-0.433677261313692,-2.68738202294165,-3.44541897005897,-5.80837560984597,35.1,747,39.25,531.5
3815,"WCA_02_VT_C","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Vermont_C","Vermont","C",2,31,3,2,3,61,48,13,-0.433677261313692,-2.68738202294165,-3.44541897005897,-5.80837560984597,35.1,747,39.25,531.5
3816,"WCA_02_VT_D","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Vermont_D","Vermont","D",6,48,4,6,6,46.5,24,22.5,-0.433677261313692,-2.68738202294165,-3.44541897005897,-5.80837560984597,35.1,747,39.25,531.5
3817,"WCA_02_VT_E","WCA_02","WCA","NY","Core",42.4851,74.597,582,"Vermont_E","Vermont","E",3,26,2,3,12,46.5,30,16.5,-0.433677261313692,-2.68738202294165,-3.44541897005897,-5.80837560984597,35.1,747,39.25,531.5
3818,"WCA_03_MD_B","WCA_03","WCA","NY","Core",42.4851,74.597,582,"Maryland_B","Maryland","B",4,19,2,4,5,59,36,23,-0.433677261313692,-2.68738202294165,-4.79104440324931,-3.53774746780395,35.1,747,36.4,282.5
