plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudSet
XBM_06_MD_B,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,B,3,47,4,3,5,255
XBM_06_MD_C,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,C,4,21,2,4,7,201
XBM_06_MD_D,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,D,3,66,5,3,10,235
XBM_06_NC_B,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,B,4,21,2,4,7,227
XBM_06_NC_C,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,C,3,66,5,3,10,247
XBM_06_NC_D,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,D,3,69,5,3,13,247
XBM_06_NC_E,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,North_Carolina,E,3,43,4,3,1,234
XBM_06_VT_C,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,C,3,15,2,3,1,236
XBM_06_VT_D,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,D,3,47,4,3,5,278
XBM_06_VT_E,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Vermont,E,4,35,3,4,7,244
XBM_06_MD_E,XBM_06,XBM,PA,Margin,40.73287,77.75868,553,Maryland,E,3,29,3,3,1,240
XBM_07_VT_A,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,A,2,61,5,2,5,236
XBM_07_VT_B,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,B,6,53,4,6,11,278
XBM_07_VT_C,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,C,3,63,5,3,7,222
XBM_07_VT_D,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,D,5,33,3,5,5,249
XBM_07_VT_E,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Vermont,E,5,63,5,5,7,236
XBM_07_MD_D,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,D,6,10,1,6,10,251
XBM_07_MD_E,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,E,3,63,5,3,7,237
XBM_07_NC_E,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,E,3,63,5,3,7,206
XBM_07_NC_A,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,A,5,33,3,5,5,241
XBM_07_MD_B,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,B,5,33,3,5,5,238
XBM_07_MD_A,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,A,6,39,3,6,11,237
XBM_07_MD_C,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,Maryland,C,3,8,1,3,8,210
XBM_07_NC_B,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,B,3,8,1,3,8,206
XBM_07_NC_C,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,C,6,10,1,6,10,241
XBM_07_NC_D,XBM_07,XBM,PA,Margin,40.73135,77.7608,566,North_Carolina,D,6,25,2,6,11,247
XCS_01_MD_A,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Maryland,A,4,49,4,4,7,237
XCS_01_MD_D,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Maryland,D,4,23,2,4,9,245
XCS_01_NC_D,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,North_Carolina,D,4,49,4,4,7,197
XCS_01_NC_E,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,North_Carolina,E,4,3,1,4,3,197
XCS_01_VT_A,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Vermont,A,4,37,3,4,9,236
XCS_01_VT_B,XCS_01,XCS,WV,Edge,39.53417,79.48211,777,Vermont,B,4,21,2,4,7,249
XCS_03_MD_A,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,A,2,39,3,2,11,204
XCS_03_NC_A,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,A,3,5,1,3,5,200
XCS_03_NC_B,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,B,5,27,2,5,13,227
XCS_03_VT_A,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,A,3,38,3,3,10,236
XCS_03_VT_B,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,B,2,53,4,2,11,236
XCS_03_VT_C,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,C,4,39,3,4,11,263
XCS_03_MD_B,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,B,5,66,5,5,10,199
XCS_03_MD_D,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,D,3,24,2,3,10,205
XCS_03_MD_E,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Maryland,E,4,53,4,4,11,203
XCS_03_NC_D,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,D,2,25,2,2,11,197
XCS_03_NC_E,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,North_Carolina,E,4,25,2,4,11,197
XCS_03_VT_D,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,D,3,5,1,3,5,236
XCS_03_VT_E,XCS_03,XCS,WV,Edge,39.53408,79.4812,776,Vermont,E,5,41,3,5,13,244
XCV_01_VT_A,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,A,5,7,1,5,7,263
XCV_01_VT_B,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,B,5,45,4,5,3,249
XCV_01_VT_C,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,C,6,23,2,6,9,236
XCV_01_VT_D,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,D,4,56,4,4,14,209
XCV_01_VT_E,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Vermont,E,4,65,5,4,9,209
XCV_01_MD_A,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,A,5,31,3,5,3,237
XCV_01_MD_B,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,B,4,56,4,4,14,199
XCV_01_NC_A,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,A,4,28,2,4,14,195
XCV_01_NC_C,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,C,3,64,5,3,8,247
XCV_01_MD_C,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,C,4,6,1,4,6,201
XCV_01_MD_D,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,D,3,64,5,3,8,235
XCV_01_MD_E,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,Maryland,E,6,37,3,6,9,207
XCV_01_NC_D,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,D,5,17,2,5,3,197
XCV_01_NC_E,XCV_01,XCV,WV,Edge,39.09184,79.44985,1141,North_Carolina,E,6,51,4,6,9,202
XCV_02_MD_B,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,B,4,46,4,4,4,199
XCV_02_MD_C,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,C,3,61,5,3,5,202
XCV_02_MD_D,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,D,5,37,3,5,9,212
XCV_02_MD_E,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,E,3,19,2,3,5,203
XCV_02_NC_D,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,D,6,46,4,6,4,221
XCV_02_NC_E,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,E,3,33,3,3,5,247
XCV_02_VT_A,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,A,5,51,4,5,9,215
XCV_02_VT_B,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,B,6,18,2,6,4,271
XCV_02_VT_C,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,C,3,47,4,3,5,228
XCV_02_VT_D,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,D,4,46,4,4,4,249
XCV_02_VT_E,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Vermont,E,5,10,1,5,10,195
XCV_02_MD_A,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,Maryland,A,6,46,4,6,4,204
XCV_02_NC_A,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,A,4,18,2,4,4,195
XCV_02_NC_B,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,B,3,61,5,3,5,206
XCV_02_NC_C,XCV_02,XCV,WV,Edge,39.08964,79.45225,1129,North_Carolina,C,5,51,4,5,9,206
XCV_03_MD_A,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,A,2,64,5,2,8,237
XCV_03_NC_A,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,A,2,15,2,2,1,200
XCV_03_NC_B,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,B,3,21,2,3,7,241
XCV_03_NC_C,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,C,6,36,3,6,8,196
XCV_03_MD_B,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,B,2,43,4,2,1,199
XCV_03_MD_C,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,C,3,21,2,3,7,238
XCV_03_MD_D,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,D,6,50,4,6,8,245
XCV_03_MD_E,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Maryland,E,6,3,1,6,3,207
XCV_03_NC_D,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,D,2,64,5,2,8,206
XCV_03_NC_E,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,North_Carolina,E,6,3,1,6,3,197
XCV_03_VT_A,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,A,6,22,2,6,8,244
XCV_03_VT_B,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,B,6,7,1,6,7,285
XCV_03_VT_D,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,D,2,43,4,2,1,244
XCV_03_VT_E,XCV_03,XCV,WV,Edge,39.08574,79.4577,1123,Vermont,E,3,35,3,3,7,244
XCV_04_VT_B,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,B,4,48,4,4,6,215
XCV_04_VT_C,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,C,2,51,4,2,9,249
XCV_04_VT_D,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,D,3,41,3,3,13,278
XCV_04_VT_E,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,E,2,4,1,2,4,256
XCV_04_NC_E,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,E,2,37,3,2,9,198
XCV_04_MD_A,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,A,4,34,3,4,6,197
XCV_04_NC_A,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,A,3,41,3,3,13,200
XCV_04_VT_A,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Vermont,A,3,33,3,3,5,215
XCV_04_MD_B,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,B,3,41,3,3,13,199
XCV_04_MD_C,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,C,6,67,5,6,11,202
XCV_04_MD_E,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,E,2,23,2,2,9,203
XCV_04_MD_D,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,Maryland,D,3,19,2,3,5,212
XCV_04_NC_B,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,B,6,67,5,6,11,196
XCV_04_NC_C,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,C,3,19,2,3,5,196
XCV_04_NC_D,XCV_04,XCV,WV,Edge,39.08291,79.46288,1130,North_Carolina,D,4,20,2,4,6,247
XCV_05_VT_A,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,A,4,7,1,4,7,278
XCV_05_MD_A,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,A,5,45,4,5,3,204
XCV_05_MD_B,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,B,5,13,1,5,13,199
XCV_05_MD_C,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,C,5,16,2,5,2,201
XCV_05_MD_D,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,D,4,64,5,4,8,202
XCV_05_MD_E,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Maryland,E,3,56,4,3,14,203
XCV_05_NC_A,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,A,3,58,5,3,2,213
XCV_05_VT_B,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,B,5,17,2,5,3,228
XCV_05_VT_C,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,C,3,42,3,3,14,222
XCV_05_VT_D,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,D,3,58,5,3,2,236
XCV_05_VT_E,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,Vermont,E,5,30,3,5,2,249
XCV_05_NC_B,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,B,5,16,2,5,2,241
XCV_05_NC_D,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,D,5,45,4,5,3,202
XCV_05_NC_E,XCV_05,XCV,WV,Edge,39.07191,79.47373,1113,North_Carolina,E,3,28,2,3,14,202
XDS_01_NC_E,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,E,4,12,1,4,12,227
XDS_01_VT_A,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,A,6,53,4,6,11,215
XDS_01_MD_A,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,A,4,62,5,4,6,237
XDS_01_MD_B,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,B,3,33,3,3,5,245
XDS_01_MD_C,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,C,2,3,1,2,3,201
XDS_01_MD_D,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Maryland,D,6,39,3,6,11,202
XDS_01_NC_A,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,A,3,33,3,3,5,213
XDS_01_VT_B,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,B,4,9,1,4,9,215
XDS_01_VT_C,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,C,4,12,1,4,12,209
XDS_01_VT_D,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,D,3,33,3,3,5,244
XDS_01_VT_E,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,Vermont,E,6,68,5,6,12,249
XDS_01_NC_B,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,B,2,3,1,2,3,241
XDS_01_NC_C,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,C,6,53,4,6,11,200
XDS_01_NC_D,XDS_01,XDS,WV,Edge,38.97031,79.34267,1201,North_Carolina,D,4,62,5,4,6,197
XDS_02_VT_A,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,A,2,62,5,2,6,222
XDS_02_VT_B,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,B,6,61,5,6,5,256
XDS_02_VT_C,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,C,3,13,1,3,13,249
XDS_02_VT_D,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,D,6,31,3,6,3,249
XDS_02_VT_E,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Vermont,E,3,60,5,3,4,244
XDS_02_NC_B,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,North_Carolina,B,5,11,1,5,11,196
XDS_02_NC_D,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,North_Carolina,D,2,10,1,2,10,221
XDS_02_NC_E,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,North_Carolina,E,3,13,1,3,13,206
XDS_02_MD_A,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,A,2,10,1,2,10,204
XDS_02_MD_B,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,B,6,31,3,6,3,199
XDS_02_MD_C,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,C,5,11,1,5,11,224
XDS_02_MD_D,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,D,6,9,1,6,9,202
XDS_02_MD_E,XDS_02,XDS,WV,Edge,38.97128,79.34201,1191,Maryland,E,3,13,1,3,13,207
XDS_03_MD_B,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,B,6,24,2,6,10,199
XDS_03_MD_C,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,C,2,20,2,2,6,217
XDS_03_MD_D,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,D,2,38,3,2,10,248
XDS_03_MD_E,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,E,2,56,4,2,14,203
XDS_03_NC_A,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,A,6,52,4,6,10,206
XDS_03_VT_A,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,A,2,52,4,2,10,278
XDS_03_VT_B,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,B,2,32,3,2,4,249
XDS_03_VT_C,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,C,2,42,3,2,14,236
XDS_03_VT_D,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,D,6,24,2,6,10,244
XDS_03_VT_E,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Vermont,E,2,34,3,2,6,244
XDS_03_NC_B,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,B,2,20,2,2,6,196
XDS_03_NC_C,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,C,2,52,4,2,10,206
XDS_03_NC_E,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,North_Carolina,E,2,28,2,2,14,221
XDS_03_MD_A,XDS_03,XDS,WV,Edge,38.97446,79.33907,1203,Maryland,A,2,18,2,2,4,204
XDS_04_NC_A,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,North_Carolina,A,5,13,1,5,13,195
XDS_04_NC_C,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,North_Carolina,C,2,35,3,2,7,196
XDS_04_VT_A,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,A,2,21,2,2,7,244
XDS_04_VT_B,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,B,4,12,1,4,12,249
XDS_04_VT_C,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,C,3,11,1,3,11,271
XDS_04_VT_D,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,D,5,13,1,5,13,236
XDS_04_VT_E,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Vermont,E,4,45,4,4,3,271
XDS_04_MD_B,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Maryland,B,3,58,5,3,2,238
XDS_04_MD_A,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Maryland,A,4,59,5,4,3,204
XDS_04_MD_C,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Maryland,C,4,45,4,4,3,217
XDS_04_MD_D,XDS_04,XDS,WV,Edge,38.98078,79.33386,1213,Maryland,D,2,49,4,2,7,205
XDS_05_VT_A,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Vermont,A,3,28,2,3,14,215
XDS_05_VT_B,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Vermont,B,2,18,2,2,4,244
XDS_05_VT_C,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Vermont,C,2,2,1,2,2,209
XDS_05_VT_D,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Vermont,D,6,29,3,6,1,200
XDS_05_VT_E,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Vermont,E,6,24,2,6,10,249
XDS_05_MD_B,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Maryland,B,6,29,3,6,1,209
XDS_05_MD_A,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Maryland,A,2,46,4,2,4,237
XDS_05_MD_D,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Maryland,D,3,56,4,3,14,202
XDS_05_MD_C,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Maryland,C,6,38,3,6,10,217
XDS_05_MD_E,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,Maryland,E,2,2,1,2,2,207
XDS_05_NC_A,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,North_Carolina,A,6,29,3,6,1,206
XDS_05_NC_B,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,North_Carolina,B,6,52,4,6,10,200
XDS_05_NC_C,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,North_Carolina,C,3,42,3,3,14,241
XDS_05_NC_D,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,North_Carolina,D,2,46,4,2,4,247
XDS_05_NC_E,XDS_05,XDS,WV,Edge,39.00473,79.32766,1224,North_Carolina,E,2,2,1,2,2,197
XDS_06_NC_A,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,North_Carolina,A,6,13,1,6,13,234
XDS_06_NC_B,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,North_Carolina,B,5,21,2,5,7,221
XDS_06_NC_C,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,North_Carolina,C,5,40,3,5,12,241
XDS_06_NC_D,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,North_Carolina,D,4,23,2,4,9,197
XDS_06_VT_A,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Vermont,A,5,26,2,5,12,215
XDS_06_VT_B,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Vermont,B,4,51,4,4,9,249
XDS_06_VT_C,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Vermont,C,6,16,2,6,2,236
XDS_06_NC_E,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,North_Carolina,E,6,44,4,6,2,202
XDS_06_VT_D,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Vermont,D,6,13,1,6,13,236
XDS_06_VT_E,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Vermont,E,5,35,3,5,7,271
XDS_06_MD_A,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Maryland,A,4,37,3,4,9,197
XDS_06_MD_C,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Maryland,C,5,21,2,5,7,210
XDS_06_MD_B,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Maryland,B,2,58,5,2,2,216
XDS_06_MD_E,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Maryland,E,6,30,3,6,2,203
XDS_06_MD_D,XDS_06,XDS,WV,Edge,39.04542,79.31111,1210,Maryland,D,5,54,4,5,12,202
XFS_01_VT_D,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,D,6,27,2,6,13,188
XFS_01_VT_E,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,E,2,26,2,2,12,209
XFS_01_NC_E,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,E,6,56,4,6,14,198
XFS_01_MD_E,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,E,6,42,3,6,14,207
XFS_01_NC_A,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,A,6,55,4,6,13,195
XFS_01_VT_A,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,A,5,58,5,5,2,209
XFS_01_VT_B,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,B,3,31,3,3,3,236
XFS_01_VT_C,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Vermont,C,6,28,2,6,14,236
XFS_01_MD_C,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,C,2,40,3,2,12,201
XFS_01_MD_D,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,Maryland,D,3,13,1,3,13,205
XFS_01_NC_C,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,C,3,13,1,3,13,200
XFS_01_NC_D,XFS_01,XFS,MD,Edge,39.70285,78.93856,825,North_Carolina,D,3,31,3,3,3,247
XFS_02_VT_A,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,A,6,23,2,6,9,222
XFS_02_VT_B,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,B,6,11,1,6,11,236
XFS_02_VT_C,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,C,4,20,2,4,6,271
XFS_02_NC_A,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,North_Carolina,A,3,55,4,3,13,195
XFS_02_VT_D,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,D,3,27,2,3,13,236
XFS_02_VT_E,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Vermont,E,3,58,5,3,2,271
XFS_02_MD_A,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,A,2,60,5,2,4,199
XFS_02_MD_B,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,B,3,27,2,3,13,204
XFS_02_MD_C,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,C,5,13,1,5,13,217
XFS_02_MD_D,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,Maryland,D,6,51,4,6,9,212
XFS_02_NC_B,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,North_Carolina,B,5,13,1,5,13,196
XFS_02_NC_E,XFS_02,XFS,MD,Edge,39.70614,78.93826,827,North_Carolina,E,4,48,4,4,6,198
XFS_03_VT_A,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,A,6,19,2,6,5,236
XFS_03_VT_B,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,B,5,33,3,5,5,271
XFS_03_VT_C,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,C,5,69,5,5,13,236
XFS_03_NC_A,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,A,4,40,3,4,12,195
XFS_03_NC_B,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,B,2,26,2,2,12,262
XFS_03_NC_C,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,North_Carolina,C,6,33,3,6,5,241
XFS_03_VT_D,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,D,4,40,3,4,12,236
XFS_03_VT_E,XFS_03,XFS,MD,Edge,39.70361,78.94185,820,Vermont,E,2,40,3,2,12,209
