"plant_ID","Family","Population","Region","Latitude","Longitude","Elevation","Bed","mBed","Garden","pPC1","pPC2","gPC1","gPC2","pEXT","pDD_0","gEXT","gDD_0","cGDD","BudSet","Growth"
"XBM_03_NC_B","XBM_03","XBM","Margin",40.73457,77.75919,561,"B","North_Carolina_B","North_Carolina",-2.30902863007121,-3.14719189727517,-9.85361058869086,-5.01016433622286,36.2,510,37.75,53.5,750.9,241,53
"XBM_03_MD_B","XBM_03","XBM","Margin",40.73457,77.75919,561,"B","Maryland_B","Maryland",-2.30902863007121,-3.14719189727517,-4.79104440324931,-3.53774746780395,36.2,510,36.4,282.5,657.5,251,49.5
"XBM_03_NC_C","XBM_03","XBM","Margin",40.73457,77.75919,561,"C","North_Carolina_C","North_Carolina",-2.30902863007121,-3.14719189727517,-9.85361058869086,-5.01016433622286,36.2,510,37.75,53.5,725.5,241,29.5
"XBM_03_NC_D","XBM_03","XBM","Margin",40.73457,77.75919,561,"D","North_Carolina_D","North_Carolina",-2.30902863007121,-3.14719189727517,-9.85361058869086,-5.01016433622286,36.2,510,37.75,53.5,580.3,234,54.5
"XBM_03_VT_B","XBM_03","XBM","Margin",40.73457,77.75919,561,"B","Vermont_B","Vermont",-2.30902863007121,-3.14719189727517,-3.44541897005897,-5.80837560984597,36.2,510,39.25,531.5,591.2,285,42.5
"XBM_04_VT_B","XBM_04","XBM","Margin",40.73425,77.75865,556,"B","Vermont_B","Vermont",-2.32589538818998,-3.19353571528615,-3.44541897005897,-5.80837560984597,36.3,509,39.25,531.5,591.2,271,27
"XBM_04_NC_E","XBM_04","XBM","Margin",40.73425,77.75865,556,"E","North_Carolina_E","North_Carolina",-2.32589538818998,-3.19353571528615,-9.85361058869086,-5.01016433622286,36.3,509,37.75,53.5,684.95,221,22
"XBM_04_NC_C","XBM_04","XBM","Margin",40.73425,77.75865,556,"C","North_Carolina_C","North_Carolina",-2.32589538818998,-3.19353571528615,-9.85361058869086,-5.01016433622286,36.3,509,37.75,53.5,634.4,247,34
"XBM_04_VT_E","XBM_04","XBM","Margin",40.73425,77.75865,556,"E","Vermont_E","Vermont",-2.32589538818998,-3.19353571528615,-3.44541897005897,-5.80837560984597,36.3,509,39.25,531.5,554.55,249,30.5
"XBM_04_MD_A","XBM_04","XBM","Margin",40.73425,77.75865,556,"A","Maryland_A","Maryland",-2.32589538818998,-3.19353571528615,-4.79104440324931,-3.53774746780395,36.3,509,36.4,282.5,657.5,243,41.2
"XBM_04_MD_B","XBM_04","XBM","Margin",40.73425,77.75865,556,"B","Maryland_B","Maryland",-2.32589538818998,-3.19353571528615,-4.79104440324931,-3.53774746780395,36.3,509,36.4,282.5,665.65,224,50.5
"XBM_04_MD_D","XBM_04","XBM","Margin",40.73425,77.75865,556,"D","Maryland_D","Maryland",-2.32589538818998,-3.19353571528615,-4.79104440324931,-3.53774746780395,36.3,509,36.4,282.5,662.4,235,49.5
"XBM_04_VT_D","XBM_04","XBM","Margin",40.73425,77.75865,556,"D","Vermont_D","Vermont",-2.32589538818998,-3.19353571528615,-3.44541897005897,-5.80837560984597,36.3,509,39.25,531.5,554.55,249,21.5
"XBM_04_VT_C","XBM_04","XBM","Margin",40.73425,77.75865,556,"C","Vermont_C","Vermont",-2.32589538818998,-3.19353571528615,-3.44541897005897,-5.80837560984597,36.3,509,39.25,531.5,591.2,244,26.5
"XBM_04_MD_E","XBM_04","XBM","Margin",40.73425,77.75865,556,"E","Maryland_E","Maryland",-2.32589538818998,-3.19353571528615,-4.79104440324931,-3.53774746780395,36.3,509,36.4,282.5,662.4,214,45.5
"XBM_04_NC_D","XBM_04","XBM","Margin",40.73425,77.75865,556,"D","North_Carolina_D","North_Carolina",-2.32589538818998,-3.19353571528615,-9.85361058869086,-5.01016433622286,36.3,509,37.75,53.5,634.4,247,49
"XBM_04_VT_A","XBM_04","XBM","Margin",40.73425,77.75865,556,"A","Vermont_A","Vermont",-2.32589538818998,-3.19353571528615,-3.44541897005897,-5.80837560984597,36.3,509,39.25,531.5,601.1,236,13.5
"XBM_04_NC_A","XBM_04","XBM","Margin",40.73425,77.75865,556,"A","North_Carolina_A","North_Carolina",-2.32589538818998,-3.19353571528615,-9.85361058869086,-5.01016433622286,36.3,509,37.75,53.5,684.95,241,48.5
"XBM_04_MD_C","XBM_04","XBM","Margin",40.73425,77.75865,556,"C","Maryland_C","Maryland",-2.32589538818998,-3.19353571528615,-4.79104440324931,-3.53774746780395,36.3,509,36.4,282.5,674.8,217,27
"XBM_04_NC_B","XBM_04","XBM","Margin",40.73425,77.75865,556,"B","North_Carolina_B","North_Carolina",-2.32589538818998,-3.19353571528615,-9.85361058869086,-5.01016433622286,36.3,509,37.75,53.5,626.35,241,33.5
"XBM_05_NC_B","XBM_05","XBM","Margin",40.73351,77.75858,555,"B","North_Carolina_B","North_Carolina",-2.32733002836254,-3.18203744961236,-9.85361058869086,-5.01016433622286,36.3,508,37.75,53.5,725.5,196,23
"XBM_05_NC_C","XBM_05","XBM","Margin",40.73351,77.75858,555,"C","North_Carolina_C","North_Carolina",-2.32733002836254,-3.18203744961236,-9.85361058869086,-5.01016433622286,36.3,508,37.75,53.5,634.4,196,15.5
"XBM_05_VT_C","XBM_05","XBM","Margin",40.73351,77.75858,555,"C","Vermont_C","Vermont",-2.32733002836254,-3.18203744961236,-3.44541897005897,-5.80837560984597,36.3,508,39.25,531.5,538.3,263,34
"XBM_05_MD_E","XBM_05","XBM","Margin",40.73351,77.75858,555,"E","Maryland_E","Maryland",-2.32733002836254,-3.18203744961236,-4.79104440324931,-3.53774746780395,36.3,508,36.4,282.5,642.5,203,28
"XBM_05_MD_C","XBM_05","XBM","Margin",40.73351,77.75858,555,"C","Maryland_C","Maryland",-2.32733002836254,-3.18203744961236,-4.79104440324931,-3.53774746780395,36.3,508,36.4,282.5,549.55,210,13.5
"XBM_05_NC_A","XBM_05","XBM","Margin",40.73351,77.75858,555,"A","North_Carolina_A","North_Carolina",-2.32733002836254,-3.18203744961236,-9.85361058869086,-5.01016433622286,36.3,508,37.75,53.5,626.35,200,19.5
"XBM_05_MD_B","XBM_05","XBM","Margin",40.73351,77.75858,555,"B","Maryland_B","Maryland",-2.32733002836254,-3.18203744961236,-4.79104440324931,-3.53774746780395,36.3,508,36.4,282.5,629.9,245,38.5
"XBM_05_NC_D","XBM_05","XBM","Margin",40.73351,77.75858,555,"D","North_Carolina_D","North_Carolina",-2.32733002836254,-3.18203744961236,-9.85361058869086,-5.01016433622286,36.3,508,37.75,53.5,570.9,247,33.5
"XBM_05_MD_A","XBM_05","XBM","Margin",40.73351,77.75858,555,"A","Maryland_A","Maryland",-2.32733002836254,-3.18203744961236,-4.79104440324931,-3.53774746780395,36.3,508,36.4,282.5,564.95,197,25
"XBM_05_NC_E","XBM_05","XBM","Margin",40.73351,77.75858,555,"E","North_Carolina_E","North_Carolina",-2.32733002836254,-3.18203744961236,-9.85361058869086,-5.01016433622286,36.3,508,37.75,53.5,580.3,202,25
"XBM_05_VT_D","XBM_05","XBM","Margin",40.73351,77.75858,555,"D","Vermont_D","Vermont",-2.32733002836254,-3.18203744961236,-3.44541897005897,-5.80837560984597,36.3,508,39.25,531.5,568.5,215,15
"XBM_05_VT_B","XBM_05","XBM","Margin",40.73351,77.75858,555,"B","Vermont_B","Vermont",-2.32733002836254,-3.18203744961236,-3.44541897005897,-5.80837560984597,36.3,508,39.25,531.5,591.2,271,32.5
"XBM_05_MD_D","XBM_05","XBM","Margin",40.73351,77.75858,555,"D","Maryland_D","Maryland",-2.32733002836254,-3.18203744961236,-4.79104440324931,-3.53774746780395,36.3,508,36.4,282.5,579.6,202,28
"XBM_05_VT_A","XBM_05","XBM","Margin",40.73351,77.75858,555,"A","Vermont_A","Vermont",-2.32733002836254,-3.18203744961236,-3.44541897005897,-5.80837560984597,36.3,508,39.25,531.5,512.05,278,21.5
"XBM_05_VT_E","XBM_05","XBM","Margin",40.73351,77.75858,555,"E","Vermont_E","Vermont",-2.32733002836254,-3.18203744961236,-3.44541897005897,-5.80837560984597,36.3,508,39.25,531.5,568.5,278,8
"XBM_05_VT_D","XBM_05","XBM","Margin",40.73351,77.75858,555,"D","Vermont_D","Vermont",-2.32733002836254,-3.18203744961236,-3.44541897005897,-5.80837560984597,36.3,508,39.25,531.5,554.55,215,15
"XBM_06_MD_C","XBM_06","XBM","Margin",40.73287,77.75868,553,"C","Maryland_C","Maryland",-2.32875578183577,-3.17529266052457,-4.79104440324931,-3.53774746780395,36.3,507,36.4,282.5,642.5,201,24.5
"XBM_06_NC_A","XBM_06","XBM","Margin",40.73287,77.75868,553,"A","North_Carolina_A","North_Carolina",-2.32875578183577,-3.17529266052457,-9.85361058869086,-5.01016433622286,36.3,507,37.75,53.5,526.4,241,30.5
"XBM_06_VT_A","XBM_06","XBM","Margin",40.73287,77.75868,553,"A","Vermont_A","Vermont",-2.32875578183577,-3.17529266052457,-3.44541897005897,-5.80837560984597,36.3,507,39.25,531.5,538.3,278,30
"XBM_06_VT_D","XBM_06","XBM","Margin",40.73287,77.75868,553,"D","Vermont_D","Vermont",-2.32875578183577,-3.17529266052457,-3.44541897005897,-5.80837560984597,36.3,507,39.25,531.5,554.55,278,30.5
"XBM_06_NC_B","XBM_06","XBM","Margin",40.73287,77.75868,553,"B","North_Carolina_B","North_Carolina",-2.32875578183577,-3.17529266052457,-9.85361058869086,-5.01016433622286,36.3,507,37.75,53.5,604.35,227,25
"XBM_06_NC_D","XBM_06","XBM","Margin",40.73287,77.75868,553,"D","North_Carolina_D","North_Carolina",-2.32875578183577,-3.17529266052457,-9.85361058869086,-5.01016433622286,36.3,507,37.75,53.5,684.95,247,33.5
"XBM_06_MD_E","XBM_06","XBM","Margin",40.73287,77.75868,553,"E","Maryland_E","Maryland",-2.32875578183577,-3.17529266052457,-4.79104440324931,-3.53774746780395,36.3,507,36.4,282.5,669.6,240,47.5
"XBM_06_NC_C","XBM_06","XBM","Margin",40.73287,77.75868,553,"C","North_Carolina_C","North_Carolina",-2.32875578183577,-3.17529266052457,-9.85361058869086,-5.01016433622286,36.3,507,37.75,53.5,684.95,247,32.5
"XBM_06_VT_B","XBM_06","XBM","Margin",40.73287,77.75868,553,"B","Vermont_B","Vermont",-2.32875578183577,-3.17529266052457,-3.44541897005897,-5.80837560984597,36.3,507,39.25,531.5,538.3,271,29.5
"XBM_06_MD_D","XBM_06","XBM","Margin",40.73287,77.75868,553,"D","Maryland_D","Maryland",-2.32875578183577,-3.17529266052457,-4.79104440324931,-3.53774746780395,36.3,507,36.4,282.5,696.9,235,43
"XBM_06_MD_A","XBM_06","XBM","Margin",40.73287,77.75868,553,"A","Maryland_A","Maryland",-2.32875578183577,-3.17529266052457,-4.79104440324931,-3.53774746780395,36.3,507,36.4,282.5,687.4,243,51
"XBM_06_VT_D","XBM_06","XBM","Margin",40.73287,77.75868,553,"D","Vermont_D","Vermont",-2.32875578183577,-3.17529266052457,-3.44541897005897,-5.80837560984597,36.3,507,39.25,531.5,568.5,278,30.5
"XBM_06_MD_B","XBM_06","XBM","Margin",40.73287,77.75868,553,"B","Maryland_B","Maryland",-2.32875578183577,-3.17529266052457,-4.79104440324931,-3.53774746780395,36.3,507,36.4,282.5,579.6,255,27.5
"XBM_06_VT_B","XBM_06","XBM","Margin",40.73287,77.75868,553,"B","Vermont_B","Vermont",-2.32875578183577,-3.17529266052457,-3.44541897005897,-5.80837560984597,36.3,507,39.25,531.5,591.2,271,29.5
"XBM_06_VT_E","XBM_06","XBM","Margin",40.73287,77.75868,553,"E","Vermont_E","Vermont",-2.32875578183577,-3.17529266052457,-3.44541897005897,-5.80837560984597,36.3,507,39.25,531.5,591.2,244,17.5
"XBM_06_NC_E","XBM_06","XBM","Margin",40.73287,77.75868,553,"E","North_Carolina_E","North_Carolina",-2.32875578183577,-3.17529266052457,-9.85361058869086,-5.01016433622286,36.3,507,37.75,53.5,725.5,234,27.5
"XBM_07_MD_C","XBM_07","XBM","Margin",40.73135,77.7608,566,"C","Maryland_C","Maryland",-2.37526028200929,-3.02124657602759,-4.79104440324931,-3.53774746780395,36.2,509,36.4,282.5,613.55,210,37
"XBM_07_VT_A","XBM_07","XBM","Margin",40.73135,77.7608,566,"A","Vermont_A","Vermont",-2.37526028200929,-3.02124657602759,-3.44541897005897,-5.80837560984597,36.2,509,39.25,531.5,591.2,236,31
"XBM_07_NC_A","XBM_07","XBM","Margin",40.73135,77.7608,566,"A","North_Carolina_A","North_Carolina",-2.37526028200929,-3.02124657602759,-9.85361058869086,-5.01016433622286,36.2,509,37.75,53.5,626.35,241,40.5
"XBM_07_VT_D","XBM_07","XBM","Margin",40.73135,77.7608,566,"D","Vermont_D","Vermont",-2.37526028200929,-3.02124657602759,-3.44541897005897,-5.80837560984597,36.2,509,39.25,531.5,554.55,249,33
"XBM_07_NC_C","XBM_07","XBM","Margin",40.73135,77.7608,566,"C","North_Carolina_C","North_Carolina",-2.37526028200929,-3.02124657602759,-9.85361058869086,-5.01016433622286,36.2,509,37.75,53.5,634.4,241,67
"XBM_07_VT_B","XBM_07","XBM","Margin",40.73135,77.7608,566,"B","Vermont_B","Vermont",-2.37526028200929,-3.02124657602759,-3.44541897005897,-5.80837560984597,36.2,509,39.25,531.5,538.3,278,21
"XBM_07_NC_D","XBM_07","XBM","Margin",40.73135,77.7608,566,"D","North_Carolina_D","North_Carolina",-2.37526028200929,-3.02124657602759,-9.85361058869086,-5.01016433622286,36.2,509,37.75,53.5,570.9,247,46.5
"XBM_07_MD_B","XBM_07","XBM","Margin",40.73135,77.7608,566,"B","Maryland_B","Maryland",-2.37526028200929,-3.02124657602759,-4.79104440324931,-3.53774746780395,36.2,509,36.4,282.5,613.55,238,49
"XBM_07_MD_E","XBM_07","XBM","Margin",40.73135,77.7608,566,"E","Maryland_E","Maryland",-2.37526028200929,-3.02124657602759,-4.79104440324931,-3.53774746780395,36.2,509,36.4,282.5,613.55,237,49
"XBM_07_NC_E","XBM_07","XBM","Margin",40.73135,77.7608,566,"E","North_Carolina_E","North_Carolina",-2.37526028200929,-3.02124657602759,-9.85361058869086,-5.01016433622286,36.2,509,37.75,53.5,634.4,206,27
"XBM_07_VT_E","XBM_07","XBM","Margin",40.73135,77.7608,566,"E","Vermont_E","Vermont",-2.37526028200929,-3.02124657602759,-3.44541897005897,-5.80837560984597,36.2,509,39.25,531.5,591.2,236,18
"XBM_07_MD_A","XBM_07","XBM","Margin",40.73135,77.7608,566,"A","Maryland_A","Maryland",-2.37526028200929,-3.02124657602759,-4.79104440324931,-3.53774746780395,36.2,509,36.4,282.5,585.4,237,19
"XBM_07_MD_D","XBM_07","XBM","Margin",40.73135,77.7608,566,"D","Maryland_D","Maryland",-2.37526028200929,-3.02124657602759,-4.79104440324931,-3.53774746780395,36.2,509,36.4,282.5,NA,251,33.5
"XBM_07_VT_C","XBM_07","XBM","Margin",40.73135,77.7608,566,"C","Vermont_C","Vermont",-2.37526028200929,-3.02124657602759,-3.44541897005897,-5.80837560984597,36.2,509,39.25,531.5,538.3,222,36
"XBM_07_NC_B","XBM_07","XBM","Margin",40.73135,77.7608,566,"B","North_Carolina_B","North_Carolina",-2.37526028200929,-3.02124657602759,-9.85361058869086,-5.01016433622286,36.2,509,37.75,53.5,684.95,206,20.5
"XCS_01_MD_D","XCS_01","XCS","Edge",39.53417,79.48211,777,"D","Maryland_D","Maryland",-2.33300796629381,-1.31648402707974,-4.79104440324931,-3.53774746780395,35.3,432,36.4,282.5,729,245,16.5
"XCS_01_MD_A","XCS_01","XCS","Edge",39.53417,79.48211,777,"A","Maryland_A","Maryland",-2.33300796629381,-1.31648402707974,-4.79104440324931,-3.53774746780395,35.3,432,36.4,282.5,703.95,237,24.5
"XCS_01_NC_E","XCS_01","XCS","Edge",39.53417,79.48211,777,"E","North_Carolina_E","North_Carolina",-2.33300796629381,-1.31648402707974,-9.85361058869086,-5.01016433622286,35.3,432,37.75,53.5,750.9,197,17
"XCS_01_VT_B","XCS_01","XCS","Edge",39.53417,79.48211,777,"B","Vermont_B","Vermont",-2.33300796629381,-1.31648402707974,-3.44541897005897,-5.80837560984597,35.3,432,39.25,531.5,591.2,249,26.5
"XCS_01_VT_A","XCS_01","XCS","Edge",39.53417,79.48211,777,"A","Vermont_A","Vermont",-2.33300796629381,-1.31648402707974,-3.44541897005897,-5.80837560984597,35.3,432,39.25,531.5,610.9,236,21.5
"XCS_01_NC_D","XCS_01","XCS","Edge",39.53417,79.48211,777,"D","North_Carolina_D","North_Carolina",-2.33300796629381,-1.31648402707974,-9.85361058869086,-5.01016433622286,35.3,432,37.75,53.5,684.95,197,15
"XCS_03_VT_C","XCS_03","XCS","Edge",39.53408,79.4812,776,"C","Vermont_C","Vermont",-2.33656791301195,-1.32143803501265,-3.44541897005897,-5.80837560984597,35.3,431,39.25,531.5,591.2,263,34
"XCS_03_NC_A","XCS_03","XCS","Edge",39.53408,79.4812,776,"A","North_Carolina_A","North_Carolina",-2.33656791301195,-1.32143803501265,-9.85361058869086,-5.01016433622286,35.3,431,37.75,53.5,725.5,200,11.5
"XCS_03_VT_E","XCS_03","XCS","Edge",39.53408,79.4812,776,"E","Vermont_E","Vermont",-2.33656791301195,-1.32143803501265,-3.44541897005897,-5.80837560984597,35.3,431,39.25,531.5,554.55,244,15
"XCS_03_MD_D","XCS_03","XCS","Edge",39.53408,79.4812,776,"D","Maryland_D","Maryland",-2.33656791301195,-1.32143803501265,-4.79104440324931,-3.53774746780395,35.3,431,36.4,282.5,696.9,205,18.5
"XCS_03_VT_D","XCS_03","XCS","Edge",39.53408,79.4812,776,"D","Vermont_D","Vermont",-2.33656791301195,-1.32143803501265,-3.44541897005897,-5.80837560984597,35.3,431,39.25,531.5,591.2,236,25.5
"XCS_03_NC_B","XCS_03","XCS","Edge",39.53408,79.4812,776,"B","North_Carolina_B","North_Carolina",-2.33656791301195,-1.32143803501265,-9.85361058869086,-5.01016433622286,35.3,431,37.75,53.5,750.9,227,15
"XCS_03_MD_B","XCS_03","XCS","Edge",39.53408,79.4812,776,"B","Maryland_B","Maryland",-2.33656791301195,-1.32143803501265,-4.79104440324931,-3.53774746780395,35.3,431,36.4,282.5,696.9,199,14
"XCS_03_MD_A","XCS_03","XCS","Edge",39.53408,79.4812,776,"A","Maryland_A","Maryland",-2.33656791301195,-1.32143803501265,-4.79104440324931,-3.53774746780395,35.3,431,36.4,282.5,687.4,204,21
"XCS_03_NC_E","XCS_03","XCS","Edge",39.53408,79.4812,776,"E","North_Carolina_E","North_Carolina",-2.33656791301195,-1.32143803501265,-9.85361058869086,-5.01016433622286,35.3,431,37.75,53.5,750.9,197,14.5
"XCS_03_MD_E","XCS_03","XCS","Edge",39.53408,79.4812,776,"E","Maryland_E","Maryland",-2.33656791301195,-1.32143803501265,-4.79104440324931,-3.53774746780395,35.3,431,36.4,282.5,693.8,203,15.5
"XCS_03_VT_B","XCS_03","XCS","Edge",39.53408,79.4812,776,"B","Vermont_B","Vermont",-2.33656791301195,-1.32143803501265,-3.44541897005897,-5.80837560984597,35.3,431,39.25,531.5,591.2,236,5.5
"XCS_03_VT_A","XCS_03","XCS","Edge",39.53408,79.4812,776,"A","Vermont_A","Vermont",-2.33656791301195,-1.32143803501265,-3.44541897005897,-5.80837560984597,35.3,431,39.25,531.5,591.2,236,13.5
"XCV_01_MD_E","XCV_01","XCV","Edge",39.09184,79.44985,1141,"E","Maryland_E","Maryland",-0.607768933637914,0.382370941452025,-4.79104440324931,-3.53774746780395,33.5,500,36.4,282.5,662.4,207,19
"XCV_01_MD_B","XCV_01","XCV","Edge",39.09184,79.44985,1141,"B","Maryland_B","Maryland",-0.607768933637914,0.382370941452025,-4.79104440324931,-3.53774746780395,33.5,500,36.4,282.5,696.9,199,15.5
"XCV_01_NC_C","XCV_01","XCV","Edge",39.09184,79.44985,1141,"C","North_Carolina_C","North_Carolina",-0.607768933637914,0.382370941452025,-9.85361058869086,-5.01016433622286,33.5,500,37.75,53.5,750.9,247,30
"XCV_01_NC_A","XCV_01","XCV","Edge",39.09184,79.44985,1141,"A","North_Carolina_A","North_Carolina",-0.607768933637914,0.382370941452025,-9.85361058869086,-5.01016433622286,33.5,500,37.75,53.5,750.9,195,9.5
"XCV_01_MD_D","XCV_01","XCV","Edge",39.09184,79.44985,1141,"D","Maryland_D","Maryland",-0.607768933637914,0.382370941452025,-4.79104440324931,-3.53774746780395,33.5,500,36.4,282.5,696.9,235,15.5
"XCV_01_NC_E","XCV_01","XCV","Edge",39.09184,79.44985,1141,"E","North_Carolina_E","North_Carolina",-0.607768933637914,0.382370941452025,-9.85361058869086,-5.01016433622286,33.5,500,37.75,53.5,750.9,202,10.5
"XCV_01_VT_B","XCV_01","XCV","Edge",39.09184,79.44985,1141,"B","Vermont_B","Vermont",-0.607768933637914,0.382370941452025,-3.44541897005897,-5.80837560984597,33.5,500,39.25,531.5,523.95,249,17.5
"XCV_01_VT_D","XCV_01","XCV","Edge",39.09184,79.44985,1141,"D","Vermont_D","Vermont",-0.607768933637914,0.382370941452025,-3.44541897005897,-5.80837560984597,33.5,500,39.25,531.5,591.2,209,6.5
"XCV_01_MD_A","XCV_01","XCV","Edge",39.09184,79.44985,1141,"A","Maryland_A","Maryland",-0.607768933637914,0.382370941452025,-4.79104440324931,-3.53774746780395,33.5,500,36.4,282.5,665.65,237,25.4
"XCV_01_NC_D","XCV_01","XCV","Edge",39.09184,79.44985,1141,"D","North_Carolina_D","North_Carolina",-0.607768933637914,0.382370941452025,-9.85361058869086,-5.01016433622286,33.5,500,37.75,53.5,684.95,197,13.5
"XCV_01_VT_E","XCV_01","XCV","Edge",39.09184,79.44985,1141,"E","Vermont_E","Vermont",-0.607768933637914,0.382370941452025,-3.44541897005897,-5.80837560984597,33.5,500,39.25,531.5,554.55,209,14.5
"XCV_01_MD_C","XCV_01","XCV","Edge",39.09184,79.44985,1141,"C","Maryland_C","Maryland",-0.607768933637914,0.382370941452025,-4.79104440324931,-3.53774746780395,33.5,500,36.4,282.5,674.8,201,23.5
"XCV_01_VT_C","XCV_01","XCV","Edge",39.09184,79.44985,1141,"C","Vermont_C","Vermont",-0.607768933637914,0.382370941452025,-3.44541897005897,-5.80837560984597,33.5,500,39.25,531.5,591.2,236,16.5
"XCV_01_VT_A","XCV_01","XCV","Edge",39.09184,79.44985,1141,"A","Vermont_A","Vermont",-0.607768933637914,0.382370941452025,-3.44541897005897,-5.80837560984597,33.5,500,39.25,531.5,523.95,263,9.5
"XCV_02_NC_E","XCV_02","XCV","Edge",39.08964,79.45225,1129,"E","North_Carolina_E","North_Carolina",-0.596252611551572,0.377627958120505,-9.85361058869086,-5.01016433622286,33.5,502,37.75,53.5,634.4,247,41
"XCV_02_NC_B","XCV_02","XCV","Edge",39.08964,79.45225,1129,"B","North_Carolina_B","North_Carolina",-0.596252611551572,0.377627958120505,-9.85361058869086,-5.01016433622286,33.5,502,37.75,53.5,684.95,206,22
"XCV_02_VT_B","XCV_02","XCV","Edge",39.08964,79.45225,1129,"B","Vermont_B","Vermont",-0.596252611551572,0.377627958120505,-3.44541897005897,-5.80837560984597,33.5,502,39.25,531.5,568.5,271,31
"XCV_02_MD_D","XCV_02","XCV","Edge",39.08964,79.45225,1129,"D","Maryland_D","Maryland",-0.596252611551572,0.377627958120505,-4.79104440324931,-3.53774746780395,33.5,502,36.4,282.5,674.8,212,14.5
"XCV_02_VT_C","XCV_02","XCV","Edge",39.08964,79.45225,1129,"C","Vermont_C","Vermont",-0.596252611551572,0.377627958120505,-3.44541897005897,-5.80837560984597,33.5,502,39.25,531.5,591.2,228,20
"XCV_02_NC_D","XCV_02","XCV","Edge",39.08964,79.45225,1129,"D","North_Carolina_D","North_Carolina",-0.596252611551572,0.377627958120505,-9.85361058869086,-5.01016433622286,33.5,502,37.75,53.5,750.9,221,10
"XCV_02_VT_E","XCV_02","XCV","Edge",39.08964,79.45225,1129,"E","Vermont_E","Vermont",-0.596252611551572,0.377627958120505,-3.44541897005897,-5.80837560984597,33.5,502,39.25,531.5,554.55,195,13
