plant_ID,Family,Population,Location,Region,Latitude,Longitude,Elevation,Garden,Bed,BedRow,BedCol,Rack,RackRow,RackCol,BudBreak,cGDD,mBed,pPC1,pPC2,gPC1,gPC2,pEXT,pDD_0,gEXT,gDD_0
MT_10_VT_E,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,E,3,29,3,3,1,141,554.55,Vermont_E,-3.487649188,2.680465026,-3.44541897,-5.80837561,32,249,39.25,531.5
MT_10_MD_E,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,E,4,60,5,4,4,145,693.8,Maryland_E,-3.487649188,2.680465026,-4.791044403,-3.537747468,32,249,36.4,282.5
MT_10_MD_C,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,C,3,15,2,3,1,143,683.5,Maryland_C,-3.487649188,2.680465026,-4.791044403,-3.537747468,32,249,36.4,282.5
MT_10_VT_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,B,4,50,4,4,8,146,591.2,Vermont_B,-3.487649188,2.680465026,-3.44541897,-5.80837561,32,249,39.25,531.5
MT_10_NC_C,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,C,6,64,5,6,8,128,797.4,North_Carolina_C,-3.487649188,2.680465026,-9.853610589,-5.010164336,32,249,37.75,53.5
MT_10_NC_E,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,E,4,60,5,4,4,111,684.95,North_Carolina_E,-3.487649188,2.680465026,-9.853610589,-5.010164336,32,249,37.75,53.5
MT_10_MD_D,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,D,6,64,5,6,8,143,683.5,Maryland_D,-3.487649188,2.680465026,-4.791044403,-3.537747468,32,249,36.4,282.5
MT_10_NC_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,B,3,15,2,3,1,122,750.9,North_Carolina_B,-3.487649188,2.680465026,-9.853610589,-5.010164336,32,249,37.75,53.5
MT_10_VT_E,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,E,3,29,3,3,1,146,591.2,Vermont_E,-3.487649188,2.680465026,-3.44541897,-5.80837561,32,249,39.25,531.5
MT_10_VT_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,B,4,50,4,4,8,139,538.3,Vermont_B,-3.487649188,2.680465026,-3.44541897,-5.80837561,32,249,39.25,531.5
MT_10_NC_D,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,D,4,22,2,4,8,118,725.5,North_Carolina_D,-3.487649188,2.680465026,-9.853610589,-5.010164336,32,249,37.75,53.5
MT_10_VT_D,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,D,3,28,2,3,14,146,591.2,Vermont_D,-3.487649188,2.680465026,-3.44541897,-5.80837561,32,249,39.25,531.5
MT_10_MD_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,B,3,28,2,3,14,146,696.9,Maryland_B,-3.487649188,2.680465026,-4.791044403,-3.537747468,32,249,36.4,282.5
MT_10_MD_A,MT_10,MT,NC,Edge,35.75354,82.245,1525,Maryland,A,4,36,3,4,8,137,657.5,Maryland_A,-3.487649188,2.680465026,-4.791044403,-3.537747468,32,249,36.4,282.5
SS_MT_10_NC_B,MT_10,MT,NC,Edge,35.75354,82.245,1525,North_Carolina,B,7,20,NA,NA,NA,118,725.5,North_Carolina_B,-3.487649188,2.680465026,-9.853610589,-5.010164336,32,249,37.75,53.5
MT_10_VT_C,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,C,4,60,5,4,4,146,591.2,Vermont_C,-3.487649188,2.680465026,-3.44541897,-5.80837561,32,249,39.25,531.5
MT_10_VT_A,MT_10,MT,NC,Edge,35.75354,82.245,1525,Vermont,A,2,7,1,2,7,146,591.2,Vermont_A,-3.487649188,2.680465026,-3.44541897,-5.80837561,32,249,39.25,531.5
MT_12_VT_D,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,D,4,62,5,4,6,141,554.55,Vermont_D,-3.251452821,3.385279417,-3.44541897,-5.80837561,31.2,279,39.25,531.5
MT_12_VT_B,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,B,4,38,3,4,10,143,568.5,Vermont_B,-3.251452821,3.385279417,-3.44541897,-5.80837561,31.2,279,39.25,531.5
MT_12_VT_C,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,C,2,34,3,2,6,143,568.5,Vermont_C,-3.251452821,3.385279417,-3.44541897,-5.80837561,31.2,279,39.25,531.5
MT_12_MD_A,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,A,4,24,2,4,10,141,674.8,Maryland_A,-3.251452821,3.385279417,-4.791044403,-3.537747468,31.2,279,36.4,282.5
MT_12_MD_D,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,D,4,10,1,4,10,124,579.6,Maryland_D,-3.251452821,3.385279417,-4.791044403,-3.537747468,31.2,279,36.4,282.5
MT_12_MD_C,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,C,4,59,5,4,3,133,629.9,Maryland_C,-3.251452821,3.385279417,-4.791044403,-3.537747468,31.2,279,36.4,282.5
MT_12_NC_E,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,E,2,20,2,2,6,122,750.9,North_Carolina_E,-3.251452821,3.385279417,-9.853610589,-5.010164336,31.2,279,37.75,53.5
MT_12_VT_A,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,A,4,61,5,4,5,143,568.5,Vermont_A,-3.251452821,3.385279417,-3.44541897,-5.80837561,31.2,279,39.25,531.5
MT_12_MD_E,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,E,2,48,4,2,6,138,662.4,Maryland_E,-3.251452821,3.385279417,-4.791044403,-3.537747468,31.2,279,36.4,282.5
MT_12_VT_E,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Vermont,E,4,12,1,4,12,141,554.55,Vermont_E,-3.251452821,3.385279417,-3.44541897,-5.80837561,31.2,279,39.25,531.5
MT_12_NC_B,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,B,4,59,5,4,3,118,725.5,North_Carolina_B,-3.251452821,3.385279417,-9.853610589,-5.010164336,31.2,279,37.75,53.5
MT_12_MD_B,MT_12,MT,NC,Edge,35.757069,82.252205,1701,Maryland,B,4,9,1,4,9,143,683.5,Maryland_B,-3.251452821,3.385279417,-4.791044403,-3.537747468,31.2,279,36.4,282.5
MT_12_NC_A,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,A,4,62,5,4,6,111,684.95,North_Carolina_A,-3.251452821,3.385279417,-9.853610589,-5.010164336,31.2,279,37.75,53.5
MT_12_NC_C,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,C,4,10,1,4,10,111,684.95,North_Carolina_C,-3.251452821,3.385279417,-9.853610589,-5.010164336,31.2,279,37.75,53.5
MT_12_NC_D,MT_12,MT,NC,Edge,35.757069,82.252205,1701,North_Carolina,D,4,38,3,4,10,122,750.9,North_Carolina_D,-3.251452821,3.385279417,-9.853610589,-5.010164336,31.2,279,37.75,53.5
NBTIC_543_MD_D,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,D,2,21,2,2,7,124,579.6,Maryland_D,1.962255248,-2.555635614,-4.791044403,-3.537747468,35.2,1126,36.4,282.5
NBTIC_543_MD_B,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,B,6,49,4,6,7,137,657.5,Maryland_B,1.962255248,-2.555635614,-4.791044403,-3.537747468,35.2,1126,36.4,282.5
NBTIC_543_VT_A,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,A,2,35,3,2,7,143,568.5,Vermont_A,1.962255248,-2.555635614,-3.44541897,-5.80837561,35.2,1126,39.25,531.5
NBTIC_543_VT_E,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,E,3,63,5,3,7,141,554.55,Vermont_E,1.962255248,-2.555635614,-3.44541897,-5.80837561,35.2,1126,39.25,531.5
NBTIC_543_MD_C,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,C,5,8,1,5,8,135,642.5,Maryland_C,1.962255248,-2.555635614,-4.791044403,-3.537747468,35.2,1126,36.4,282.5
NBTIC_543_VT_C,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,C,5,23,2,5,9,146,591.2,Vermont_C,1.962255248,-2.555635614,-3.44541897,-5.80837561,35.2,1126,39.25,531.5
NBTIC_543_MD_A,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,A,4,51,4,4,9,135,642.5,Maryland_A,1.962255248,-2.555635614,-4.791044403,-3.537747468,35.2,1126,36.4,282.5
NBTIC_543_NC_C,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,C,2,21,2,2,7,105,634.4,North_Carolina_C,1.962255248,-2.555635614,-9.853610589,-5.010164336,35.2,1126,37.75,53.5
NBTIC_543_NC_E,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,E,5,51,4,5,9,105,634.4,North_Carolina_E,1.962255248,-2.555635614,-9.853610589,-5.010164336,35.2,1126,37.75,53.5
NBTIC_543_NC_B,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,B,5,8,1,5,8,111,684.95,North_Carolina_B,1.962255248,-2.555635614,-9.853610589,-5.010164336,35.2,1126,37.75,53.5
NBTIC_543_VT_D,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,D,6,49,4,6,7,136,523.95,Vermont_D,1.962255248,-2.555635614,-3.44541897,-5.80837561,35.2,1126,39.25,531.5
NBTIC_543_NC_A,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,A,6,21,2,6,7,101,604.35,North_Carolina_A,1.962255248,-2.555635614,-9.853610589,-5.010164336,35.2,1126,37.75,53.5
NBTIC_543_VT_B,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Vermont,B,4,23,2,4,9,139,538.3,Vermont_B,1.962255248,-2.555635614,-3.44541897,-5.80837561,35.2,1126,39.25,531.5
NBTIC_543_MD_E,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,Maryland,E,5,37,3,5,9,135,642.5,Maryland_E,1.962255248,-2.555635614,-4.791044403,-3.537747468,35.2,1126,36.4,282.5
NBTIC_543_NC_D,NBTIC_543,NBTIC,NB,Core,46.22,67.14,NA,North_Carolina,D,4,51,4,4,9,105,634.4,North_Carolina_D,1.962255248,-2.555635614,-9.853610589,-5.010164336,35.2,1126,37.75,53.5
NBTIC_552_MD_A,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,A,4,10,1,4,10,144,687.4,Maryland_A,1.655687669,-2.999212239,-4.791044403,-3.537747468,35.6,1088,36.4,282.5
NBTIC_552_VT_A,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,A,2,50,4,2,8,143,568.5,Vermont_A,1.655687669,-2.999212239,-3.44541897,-5.80837561,35.6,1088,39.25,531.5
NBTIC_552_NC_E,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,E,3,64,5,3,8,118,725.5,North_Carolina_E,1.655687669,-2.999212239,-9.853610589,-5.010164336,35.6,1088,37.75,53.5
NBTIC_552_NC_A,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,A,2,53,4,2,11,104,626.35,North_Carolina_A,1.655687669,-2.999212239,-9.853610589,-5.010164336,35.6,1088,37.75,53.5
NBTIC_552_MD_B,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,B,2,25,2,2,11,137,657.5,Maryland_B,1.655687669,-2.999212239,-4.791044403,-3.537747468,35.6,1088,36.4,282.5
NBTIC_552_MD_D,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,D,2,36,3,2,8,138,662.4,Maryland_D,1.655687669,-2.999212239,-4.791044403,-3.537747468,35.6,1088,36.4,282.5
NBTIC_552_NC_B,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,B,4,49,4,4,7,104,626.35,North_Carolina_B,1.655687669,-2.999212239,-9.853610589,-5.010164336,35.6,1088,37.75,53.5
NBTIC_552_MD_E,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,E,3,64,5,3,8,124,579.6,Maryland_E,1.655687669,-2.999212239,-4.791044403,-3.537747468,35.6,1088,36.4,282.5
NBTIC_552_NC_C,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,C,2,50,4,2,8,111,684.95,North_Carolina_C,1.655687669,-2.999212239,-9.853610589,-5.010164336,35.6,1088,37.75,53.5
NBTIC_552_VT_D,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,D,2,25,2,2,11,143,568.5,Vermont_D,1.655687669,-2.999212239,-3.44541897,-5.80837561,35.6,1088,39.25,531.5
NBTIC_552_VT_B,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,B,4,61,5,4,5,143,568.5,Vermont_B,1.655687669,-2.999212239,-3.44541897,-5.80837561,35.6,1088,39.25,531.5
NBTIC_552_NC_D,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,North_Carolina,D,4,10,1,4,10,105,634.4,North_Carolina_D,1.655687669,-2.999212239,-9.853610589,-5.010164336,35.6,1088,37.75,53.5
NBTIC_552_MD_C,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Maryland,C,4,35,3,4,7,146,696.9,Maryland_C,1.655687669,-2.999212239,-4.791044403,-3.537747468,35.6,1088,36.4,282.5
NBTIC_552_VT_E,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,E,4,21,2,4,7,146,591.2,Vermont_E,1.655687669,-2.999212239,-3.44541897,-5.80837561,35.6,1088,39.25,531.5
NBTIC_552_VT_C,NBTIC_552,NBTIC,NB,Core,46.18,67.15,NA,Vermont,C,3,64,5,3,8,146,591.2,Vermont_C,1.655687669,-2.999212239,-3.44541897,-5.80837561,35.6,1088,39.25,531.5
NBTIC_565_VT_C,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,C,2,7,1,2,7,150,610.9,Vermont_C,2.547587611,-2.57095196,-3.44541897,-5.80837561,35.2,1276,39.25,531.5
NBTIC_565_VT_A,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,A,5,54,4,5,12,146,591.2,Vermont_A,2.547587611,-2.57095196,-3.44541897,-5.80837561,35.2,1276,39.25,531.5
NBTIC_565_VT_B,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,B,5,3,1,5,3,146,591.2,Vermont_B,2.547587611,-2.57095196,-3.44541897,-5.80837561,35.2,1276,39.25,531.5
NBTIC_565_MD_C,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,C,5,32,3,5,4,139,665.65,Maryland_C,2.547587611,-2.57095196,-4.791044403,-3.537747468,35.2,1276,36.4,282.5
NBTIC_565_MD_E,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,E,2,7,1,2,7,125,585.4,Maryland_E,2.547587611,-2.57095196,-4.791044403,-3.537747468,35.2,1276,36.4,282.5
NBTIC_565_NC_A,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,A,5,65,5,5,9,111,684.95,North_Carolina_A,2.547587611,-2.57095196,-9.853610589,-5.010164336,35.2,1276,37.75,53.5
NBTIC_565_MD_D,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,D,5,40,3,5,12,135,642.5,Maryland_D,2.547587611,-2.57095196,-4.791044403,-3.537747468,35.2,1276,36.4,282.5
NBTIC_565_VT_D,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,D,5,65,5,5,9,146,591.2,Vermont_D,2.547587611,-2.57095196,-3.44541897,-5.80837561,35.2,1276,39.25,531.5
NBTIC_565_MD_A,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,A,3,68,5,3,12,144,687.4,Maryland_A,2.547587611,-2.57095196,-4.791044403,-3.537747468,35.2,1276,36.4,282.5
NBTIC_565_MD_B,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Maryland,B,3,6,1,3,6,137,657.5,Maryland_B,2.547587611,-2.57095196,-4.791044403,-3.537747468,35.2,1276,36.4,282.5
NBTIC_565_NC_D,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,D,3,68,5,3,12,105,634.4,North_Carolina_D,2.547587611,-2.57095196,-9.853610589,-5.010164336,35.2,1276,37.75,53.5
NBTIC_565_NC_B,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,B,5,46,4,5,4,98,580.3,North_Carolina_B,2.547587611,-2.57095196,-9.853610589,-5.010164336,35.2,1276,37.75,53.5
NBTIC_565_NC_C,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,C,5,54,4,5,12,111,684.95,North_Carolina_C,2.547587611,-2.57095196,-9.853610589,-5.010164336,35.2,1276,37.75,53.5
NBTIC_565_VT_E,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,Vermont,E,5,18,2,5,4,141,554.55,Vermont_E,2.547587611,-2.57095196,-3.44541897,-5.80837561,35.2,1276,39.25,531.5
NBTIC_565_NC_E,NBTIC_565,NBTIC,NB,Core,46.66,67.6,NA,North_Carolina,E,2,7,1,2,7,111,684.95,North_Carolina_E,2.547587611,-2.57095196,-9.853610589,-5.010164336,35.2,1276,37.75,53.5
NBTIC_623_MD_B,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,B,2,68,5,2,12,139,665.65,Maryland_B,0.859014398,0.004251636,-4.791044403,-3.537747468,33,814,36.4,282.5
NBTIC_623_VT_B,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,B,5,32,3,5,4,139,538.3,Vermont_B,0.859014398,0.004251636,-3.44541897,-5.80837561,33,814,39.25,531.5
NBTIC_623_MD_E,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,E,5,10,1,5,10,138,662.4,Maryland_E,0.859014398,0.004251636,-4.791044403,-3.537747468,33,814,36.4,282.5
NBTIC_623_VT_A,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,A,5,53,4,5,11,146,591.2,Vermont_A,0.859014398,0.004251636,-3.44541897,-5.80837561,33,814,39.25,531.5
NBTIC_623_NC_C,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,C,5,53,4,5,11,111,684.95,North_Carolina_C,0.859014398,0.004251636,-9.853610589,-5.010164336,33,814,37.75,53.5
NBTIC_623_NC_B,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,B,4,11,1,4,11,111,684.95,North_Carolina_B,0.859014398,0.004251636,-9.853610589,-5.010164336,33,814,37.75,53.5
NBTIC_623_VT_C,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,C,5,10,1,5,10,143,568.5,Vermont_C,0.859014398,0.004251636,-3.44541897,-5.80837561,33,814,39.25,531.5
NBTIC_623_MD_D,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,D,5,39,3,5,11,146,696.9,Maryland_D,0.859014398,0.004251636,-4.791044403,-3.537747468,33,814,36.4,282.5
NBTIC_623_NC_E,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,E,5,10,1,5,10,122,750.9,North_Carolina_E,0.859014398,0.004251636,-9.853610589,-5.010164336,33,814,37.75,53.5
NBTIC_623_MD_C,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Maryland,C,4,11,1,4,11,146,696.9,Maryland_C,0.859014398,0.004251636,-4.791044403,-3.537747468,33,814,36.4,282.5
NBTIC_623_VT_D,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,D,6,3,1,6,3,136,523.95,Vermont_D,0.859014398,0.004251636,-3.44541897,-5.80837561,33,814,39.25,531.5
NBTIC_623_NC_A,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,North_Carolina,A,6,3,1,6,3,79,454.4,North_Carolina_A,0.859014398,0.004251636,-9.853610589,-5.010164336,33,814,37.75,53.5
NBTIC_623_VT_E,NBTIC_623,NBTIC,NB,Core,45.48,66.65,585,Vermont,E,4,60,5,4,4,146,591.2,Vermont_E,0.859014398,0.004251636,-3.44541897,-5.80837561,33,814,39.25,531.5
NBTIC_624_VT_E,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,E,2,68,5,2,12,146,591.2,Vermont_E,1.020855678,0.579494404,-3.44541897,-5.80837561,32.6,837,39.25,531.5
NBTIC_624_VT_C,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,C,3,59,5,3,3,141,554.55,Vermont_C,1.020855678,0.579494404,-3.44541897,-5.80837561,32.6,837,39.25,531.5
NBTIC_624_NC_D,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,D,4,12,1,4,12,105,634.4,North_Carolina_D,1.020855678,0.579494404,-9.853610589,-5.010164336,32.6,837,37.75,53.5
NBTIC_624_MD_A,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,A,4,12,1,4,12,141,674.8,Maryland_A,1.020855678,0.579494404,-4.791044403,-3.537747468,32.6,837,36.4,282.5
NBTIC_624_NC_E,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,E,3,59,5,3,3,97,570.9,North_Carolina_E,1.020855678,0.579494404,-9.853610589,-5.010164336,32.6,837,37.75,53.5
NBTIC_624_NC_A,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,A,3,64,5,3,8,111,684.95,North_Carolina_A,1.020855678,0.579494404,-9.853610589,-5.010164336,32.6,837,37.75,53.5
NBTIC_624_MD_E,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,E,3,59,5,3,3,124,579.6,Maryland_E,1.020855678,0.579494404,-4.791044403,-3.537747468,32.6,837,36.4,282.5
NBTIC_624_NC_C,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,C,4,19,2,4,5,105,634.4,North_Carolina_C,1.020855678,0.579494404,-9.853610589,-5.010164336,32.6,837,37.75,53.5
NBTIC_624_MD_C,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,C,6,3,1,6,3,139,665.65,Maryland_C,1.020855678,0.579494404,-4.791044403,-3.537747468,32.6,837,36.4,282.5
NBTIC_624_VT_D,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,D,3,64,5,3,8,143,568.5,Vermont_D,1.020855678,0.579494404,-3.44541897,-5.80837561,32.6,837,39.25,531.5
NBTIC_624_MD_D,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,D,4,19,2,4,5,138,662.4,Maryland_D,1.020855678,0.579494404,-4.791044403,-3.537747468,32.6,837,36.4,282.5
NBTIC_624_VT_A,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,A,4,33,3,4,5,139,538.3,Vermont_A,1.020855678,0.579494404,-3.44541897,-5.80837561,32.6,837,39.25,531.5
NBTIC_624_VT_B,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Vermont,B,4,59,5,4,3,141,554.55,Vermont_B,1.020855678,0.579494404,-3.44541897,-5.80837561,32.6,837,39.25,531.5
NBTIC_624_MD_B,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,Maryland,B,5,7,1,5,7,137,657.5,Maryland_B,1.020855678,0.579494404,-4.791044403,-3.537747468,32.6,837,36.4,282.5
NBTIC_624_NC_B,NBTIC_624,NBTIC,NB,Core,45.42,66.7,682,North_Carolina,B,6,3,1,6,3,111,684.95,North_Carolina_B,1.020855678,0.579494404,-9.853610589,-5.010164336,32.6,837,37.75,53.5
NBTIC_627_NC_B,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,North_Carolina,B,2,24,2,2,10,111,684.95,North_Carolina_B,0.385428036,-0.145127887,-9.853610589,-5.010164336,33.2,739,37.75,53.5
NBTIC_627_MD_B,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,B,2,38,3,2,10,124,579.6,Maryland_B,0.385428036,-0.145127887,-4.791044403,-3.537747468,33.2,739,36.4,282.5
NBTIC_627_NC_D,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,North_Carolina,D,5,59,5,5,3,111,684.95,North_Carolina_D,0.385428036,-0.145127887,-9.853610589,-5.010164336,33.2,739,37.75,53.5
NBTIC_627_NC_E,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,North_Carolina,E,6,52,4,6,10,111,684.95,North_Carolina_E,0.385428036,-0.145127887,-9.853610589,-5.010164336,33.2,739,37.75,53.5
NBTIC_627_MD_E,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,E,6,38,3,6,10,142,679.3,Maryland_E,0.385428036,-0.145127887,-4.791044403,-3.537747468,33.2,739,36.4,282.5
NBTIC_627_MD_A,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,A,5,59,5,5,3,135,642.5,Maryland_A,0.385428036,-0.145127887,-4.791044403,-3.537747468,33.2,739,36.4,282.5
NBTIC_627_MD_C,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,C,2,24,2,2,10,133,629.9,Maryland_C,0.385428036,-0.145127887,-4.791044403,-3.537747468,33.2,739,36.4,282.5
NBTIC_627_VT_C,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Vermont,C,6,24,2,6,10,146,591.2,Vermont_C,0.385428036,-0.145127887,-3.44541897,-5.80837561,33.2,739,39.25,531.5
NBTIC_627_MD_D,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Maryland,D,2,7,1,2,7,138,662.4,Maryland_D,0.385428036,-0.145127887,-4.791044403,-3.537747468,33.2,739,36.4,282.5
NBTIC_627_NC_C,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,North_Carolina,C,2,7,1,2,7,105,634.4,North_Carolina_C,0.385428036,-0.145127887,-9.853610589,-5.010164336,33.2,739,37.75,53.5
NBTIC_627_VT_E,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Vermont,E,2,38,3,2,10,143,568.5,Vermont_E,0.385428036,-0.145127887,-3.44541897,-5.80837561,33.2,739,39.25,531.5
NBTIC_627_VT_A,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Vermont,A,6,64,5,6,8,143,568.5,Vermont_A,0.385428036,-0.145127887,-3.44541897,-5.80837561,33.2,739,39.25,531.5
NBTIC_627_VT_D,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Vermont,D,2,38,3,2,10,143,568.5,Vermont_D,0.385428036,-0.145127887,-3.44541897,-5.80837561,33.2,739,39.25,531.5
NBTIC_627_NC_A,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,North_Carolina,A,2,38,3,2,10,111,684.95,North_Carolina_A,0.385428036,-0.145127887,-9.853610589,-5.010164336,33.2,739,37.75,53.5
NBTIC_627_VT_B,NBTIC_627,NBTIC,NB,Core,45.26,66.49,464,Vermont,B,3,12,1,3,12,146,591.2,Vermont_B,0.385428036,-0.145127887,-3.44541897,-5.80837561,33.2,739,39.25,531.5
NOR_01_VT_A,NOR_01,NOR,NY,Core,42.21991,74.04099,919,Vermont,A,3,53,4,3,11,139,538.3,Vermont_A,0.36711597,-0.173596125,-3.44541897,-5.80837561,33.2,803,39.25,531.5
